iter,t_granted,state,updated,P_total,Q_total,Vmag,Vang_rad,fault_idx,fault_bus,fault_active,fault_rf,fault_xf,fault_bus_vmag,fault_bus_vang_rad,event_line_idx,event_bus1,event_bus2,event_line_status,event_bus1_vmag,event_bus1_vang_rad,event_bus2_vmag,event_bus2_vang_rad,event_bus_angle_diff_deg,delta_min_deg,delta_max_deg,delta_spread_deg,delta_min_idx,delta_min_bus,delta_max_idx,delta_max_bus,omega_min_pu,omega_max_pu,omega_max_dev,omega_min_idx,omega_min_bus,omega_max_idx,omega_max_bus,vf_min_pu,vf_max_pu,vf_min_idx,vf_min_bus,vf_max_idx,vf_max_bus
164,2.94,NEXT_STEP,1,0.10697787222109437,0.018529832187909406,0.9683242385131725,0.24276449467278755,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0417533682297426,0.4021786450692323,Line_3,2,12,1.0,0.9683242385131725,0.24276449467278755,0.9899082631894811,0.2654139413796341,-1.2977177046088002,12.62713694267127,86.52801549298377,73.9008785503125,GENROU_15,87,GENROU_1,10,0.999993249472179,1.0000388015246735,3.880152467350406e-05,GENROU_19,111,GENROU_14,80,1.0847478928177596,2.6029596515680518,GENROU_6,46,GENROU_7,49
166,2.97,NEXT_STEP,1,0.10697923635301457,0.018530017457736404,0.9683306475987467,0.24274103292047028,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0416835935431814,0.4022050844893992,Line_3,2,12,1.0,0.9683306475987467,0.24274103292047028,0.9899144677275189,0.2653903680661915,-1.2977113126271433,12.624874411397991,86.52496363502568,73.90008922362769,GENROU_15,87,GENROU_1,10,0.9999935572236966,1.0000377541377055,3.77541377054591e-05,GENROU_19,111,GENROU_14,80,1.0843739713175888,2.602714818369377,GENROU_6,46,GENROU_7,49
168,3.0,NEXT_STEP,1,0.10698060049353716,0.018530202845056944,0.9683366822976183,0.2427193091002033,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0416165459314746,0.40223151710830923,Line_3,2,12,1.0,0.9683366822976183,0.2427193091002033,0.9899203078645417,0.26536854600427345,-1.297705683795158,12.62272485923841,86.52210342822221,73.89937856898379,GENROU_15,87,GENROU_1,10,0.9999938555092273,1.0000367377158725,3.6737715872536825e-05,GENROU_19,111,GENROU_14,80,1.0840122252013582,2.6024679742483663,GENROU_6,46,GENROU_7,49
170,3.03,NEXT_STEP,1,0.10698176521405467,0.01853035855101579,0.9683423732545744,0.24269923671349938,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0415521057757566,0.4022579080022326,Line_3,2,12,1.0,0.9683423732545744,0.24269923671349938,0.9899258089896477,0.26534837816193796,-1.2977002145903498,12.620682272672685,86.51942423265399,73.89874195998131,GENROU_15,87,GENROU_1,10,0.9999940935184777,1.0000357516054292,3.5751605429235056e-05,GENROU_16,89,GENROU_14,80,1.0836625373998452,2.6022198407186843,GENROU_6,46,GENROU_7,49
172,3.06,NEXT_STEP,1,0.1069827351150189,0.01853048755899809,0.9683477400773053,0.24268071613034747,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0414901606992286,0.40228422673251985,Line_3,2,12,1.0,0.9683477400773053,0.24268071613034747,0.9899309905168041,0.2653297643245698,-1.2976948715173364,12.618741092541025,86.51691593885016,73.89817484630913,GENROU_15,87,GENROU_1,10,0.9999942140906041,1.000034794359675,3.479435967501665e-05,GENROU_16,89,GENROU_14,80,1.0833248510561309,2.601971184177289,GENROU_6,46,GENROU_7,49
174,3.09,NEXT_STEP,1,0.1069839089566238,0.018530649526667307,0.9683527824870186,0.24266361491355815,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0414306051675228,0.40231044360376284,Line_3,2,12,1.0,0.9683527824870186,0.24266361491355815,0.9899358614088528,0.26531259067377055,-1.2976907213542859,12.616896157892725,86.51456892741025,73.89767276951753,GENROU_15,87,GENROU_1,10,0.9999943370248637,1.000033864157423,3.386415742290261e-05,GENROU_16,89,GENROU_14,80,1.0829990947564536,2.6017227170032586,GENROU_6,46,GENROU_7,49
176,3.12,NEXT_STEP,1,0.10698487881035719,0.018530778821733585,0.9683575367761195,0.24264787878310615,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0413733405583525,0.4023365295761199,Line_3,2,12,1.0,0.9683575367761195,0.24264787878310615,0.9899404475336631,0.2652967824830064,-1.2976865926025312,12.6151426524297,86.51237404057623,73.89723138814654,GENROU_15,87,GENROU_1,10,0.999994461796207,1.0000329592025643,3.295920256429774e-05,GENROU_16,89,GENROU_14,80,1.0826851628674472,2.601475075131279,GENROU_6,46,GENROU_7,49
178,3.15,NEXT_STEP,1,0.1069858532294471,0.018530911193110736,0.9683620093692653,0.24263340316002466,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.041318272901146,0.4023624551552276,Line_3,2,12,1.0,0.9683620093692653,0.24263340316002466,0.9899447602210291,0.2652822445982838,-1.2976830252732725,12.61347605708518,86.51032257143703,73.89684651435185,GENROU_15,87,GENROU_1,10,0.9999945879506636,1.0000320779827585,3.207798275850493e-05,GENROU_16,89,GENROU_14,80,1.0823829047030011,2.6012288087601947,GENROU_6,46,GENROU_7,49
180,3.18,NEXT_STEP,1,0.10698662823706247,0.018531013864092814,0.9683662252848695,0.24262012546069933,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0412653131960088,0.40238819241199103,Line_3,2,12,1.0,0.9683662252848695,0.24262012546069933,0.9899488191233706,0.2652689039612203,-1.2976794192065029,12.611892109966186,86.5084062444477,73.8965141344815,GENROU_15,87,GENROU_1,10,0.9999947150989954,1.0000312193883285,3.1219388328507236e-05,GENROU_16,89,GENROU_14,80,1.0820921421582865,2.6009844047381816,GENROU_6,46,GENROU_7,49
182,3.21,NEXT_STEP,1,0.10698740780485494,0.018531119652898616,0.9683701894945488,0.24260795064661644,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0412143762092692,0.4024137153434571,Line_3,2,12,1.0,0.9683701894945488,0.24260795064661644,0.9899526339255036,0.265256674852093,-1.297676308329585,12.610386775164642,86.50661720100616,73.89623042584152,GENROU_15,87,GENROU_1,10,0.9999948429028712,1.0000303826913934,3.0382691393437966e-05,GENROU_16,89,GENROU_14,80,1.0818126702090627,2.600742289276358,GENROU_6,46,GENROU_7,49
184,3.24,NEXT_STEP,1,0.10698818735968871,0.018531225522465496,0.9683739159692263,0.2425968061425094,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0411653807849213,0.40243900130636734,Line_3,2,12,1.0,0.9683739159692263,0.2425968061425094,0.9899562180700022,0.2652454839742553,-1.2976736513105607,12.608956219898266,86.50494797611904,73.89599175622078,GENROU_15,87,GENROU_1,10,0.9999949710625502,1.000029567448378,2.9567448377898486e-05,GENROU_16,89,GENROU_14,80,1.081544267389347,2.6005028415037748,GENROU_6,46,GENROU_7,49
186,3.27,NEXT_STEP,1,0.10698896689231234,0.01853133151912478,0.9683774176722239,0.2425866233082837,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.04111824959653,0.40246403182023405,Line_3,2,12,1.0,0.9683774176722239,0.2425866233082837,0.9899595842291791,0.2652352621881211,-1.2976714195305874,12.60759679950293,86.50339148389578,73.89579468439285,GENROU_15,87,GENROU_1,10,0.9999950993093923,1.000028773371586,2.8773371586021668e-05,GENROU_16,89,GENROU_14,80,1.081286691547039,2.6002663901304626,GENROU_6,46,GENROU_7,49
188,3.3,NEXT_STEP,1,0.10698954702126846,0.018531407731780417,0.9683807163447244,0.2425773564486346,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0410729089173858,0.40248879128429926,Line_3,2,12,1.0,0.9683807163447244,0.2425773564486346,0.9899627490413824,0.265225953659214,-1.2976690320579678,12.606305050190656,86.50194101029383,73.89563596010318,GENROU_15,87,GENROU_1,10,0.9999952274061272,1.0000280002165434,2.8000216543366818e-05,GENROU_16,89,GENROU_14,80,1.0810396788591354,2.6000332134662636,GENROU_6,46,GENROU_7,49
190,3.33,NEXT_STEP,1,0.10699033110480004,0.018531516875378625,0.9683838047366067,0.2425689079686446,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0410292875947937,0.4025132653664417,Line_3,2,12,1.0,0.9683838047366067,0.2425689079686446,0.9899657148326303,0.26521747990990896,-1.2976675842328689,12.605077680447522,86.50059019475505,73.89551251430753,GENROU_15,87,GENROU_1,10,0.9999953551032231,1.0000272476497996,2.7247649799555518e-05,GENROU_16,89,GENROU_14,80,1.080802954589367,2.599803552645477,GENROU_6,46,GENROU_7,49
192,3.36,NEXT_STEP,1,0.10699091119852806,0.018531593262563314,0.9683867130508763,0.24256125769236,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0409873191199852,0.4025374457084858,Line_3,2,12,1.0,0.9683867130508763,0.24256125769236,0.9899685014745501,0.2652098006025134,-1.2976659208727312,12.603911561828442,86.49933301214477,73.89542145031633,GENROU_15,87,GENROU_1,10,0.999995482180618,1.0000265152645358,2.6515264535786898e-05,GENROU_16,89,GENROU_14,80,1.0805762403452075,2.5995776201173757,GENROU_6,46,GENROU_7,49
194,3.39,NEXT_STEP,1,0.10699149586658235,0.01853167273205962,0.9683894419437428,0.24255433377503033,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.040946939327435,0.4025613242057975,Line_3,2,12,1.0,0.9683894419437428,0.24255433377503033,0.9899711146249313,0.26520285358175993,-1.2976645971440632,12.602803729269683,86.4981637685875,73.89536003931782,GENROU_15,87,GENROU_1,10,0.9999956084489305,1.0000258025738424,2.5802573842437226e-05,GENROU_16,89,GENROU_14,80,1.080359242604208,2.5993555868606197,GENROU_6,46,GENROU_7,49
196,3.42,NEXT_STEP,1,0.10699188112190515,0.018531722425142276,0.9683920109669346,0.24254810488774808,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0409080873536285,0.40258489444264484,Line_3,2,12,1.0,0.9683920109669346,0.24254810488774808,0.9899735685551384,0.2651965972916431,-1.2976630270772773,12.601751377085009,86.49707708540105,73.89532570831604,GENROU_15,87,GENROU_1,10,0.9999957337390905,1.000025109027774,2.510902777408397e-05,GENROU_16,89,GENROU_14,80,1.0801516675440046,2.5991375997531887,GENROU_6,46,GENROU_7,49
198,3.45,NEXT_STEP,1,0.106992470338349,0.018531805041171957,0.9683944104656794,0.24254248677141907,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.040870704455907,0.40260815029237035,Line_3,2,12,1.0,0.9683944104656794,0.24254248677141907,0.9899758632286384,0.26519096668869474,-1.2976623116466897,12.600751851986557,86.49606787951267,73.8953160275261,GENROU_15,87,GENROU_1,10,0.9999958578971598,1.0000244340392588,2.4434039258780516e-05,GENROU_16,89,GENROU_14,80,1.0799532234074338,2.598923784877076,GENROU_6,46,GENROU_7,49
200,3.48,NEXT_STEP,1,0.10699285556464228,0.018531854885765017,0.9683966683277689,0.24253747168630221,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0408347352379377,0.40263108717486445,Line_3,2,12,1.0,0.9683966683277689,0.24253747168630221,0.9899780162461309,0.26518593396425444,-1.2976613009879259,12.599802644192817,86.49513134476004,73.89532870056722,GENROU_15,87,GENROU_1,10,0.9999959807839374,1.000023777027573,2.3777027573057552e-05,GENROU_16,89,GENROU_14,80,1.0797636233370675,2.5987142511040586,GENROU_6,46,GENROU_7,49
202,3.51,NEXT_STEP,1,0.10699344477149278,0.018531937583231843,0.9683987736519485,0.24253298058018216,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0408001259259907,0.4026537003746978,Line_3,2,12,1.0,0.9683987736519485,0.24253298058018216,0.989980026562706,0.2651814395108507,-1.2976611092026928,12.59890137776152,86.49426294114843,73.89536156338691,GENROU_15,87,GENROU_1,10,0.9999961022705299,1.000023137434191,2.3137434191022876e-05,GENROU_16,89,GENROU_14,80,1.079582575781969,2.598509080292658,GENROU_6,46,GENROU_7,49
204,3.54,NEXT_STEP,1,0.10699382997396863,0.018531987547297055,0.9684007534834471,0.24252901096508975,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0407668257858176,0.40267598666680454,Line_3,2,12,1.0,0.9684007534834471,0.24252901096508975,0.9899819109563183,0.2651774608006834,-1.2976605880932652,12.598045800439975,86.49345837783613,73.89541257739616,GENROU_15,87,GENROU_1,10,0.999996222239444,1.0000225147463353,2.2514746335300373e-05,GENROU_16,89,GENROU_14,80,1.0794097950559585,2.598308339905692,GENROU_6,46,GENROU_7,49
206,3.5700000000000003,NEXT_STEP,1,0.10699421975739838,0.01853204050461033,0.9684026055260301,0.2425255077049005,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0407347856372764,0.40269794298663536,Line_3,2,12,1.0,0.9684026055260301,0.2425255077049005,0.9899836721835162,0.2651739525054653,-1.2976602996073723,12.597233774460625,86.49271361026129,73.89547983580067,GENROU_15,87,GENROU_1,10,0.9999963405823731,1.0000219084926767,2.190849267669215e-05,GENROU_16,89,GENROU_14,80,1.0792449896954017,2.5981120708925043,GENROU_6,46,GENROU_7,49
208,3.6,NEXT_STEP,1,0.10699460952408013,0.01853209356032234,0.9684043371390484,0.2425224363260086,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.04070395847823,0.4027195671883283,Line_3,2,12,1.0,0.9684043371390484,0.2425224363260086,0.9899853171987126,0.26517087970238545,-1.2976602180074224,12.596463267742413,86.49202481969921,73.8955615519568,GENROU_15,87,GENROU_1,10,0.9999964572004341,1.0000213182395126,2.1318239512568837e-05,GENROU_16,89,GENROU_14,80,1.0790878783603557,2.597920306410036,GENROU_6,46,GENROU_7,49
210,3.63,NEXT_STEP,1,0.10699479987874211,0.01853211681943238,0.9684059643905657,0.24251978311708094,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.040674299425327,0.40274085812391636,Line_3,2,12,1.0,0.9684059643905657,0.24251978311708094,0.9899868570735497,0.26516821877061486,-1.2976597755211117,12.59573234662272,86.49138840747484,73.89565606085212,GENROU_15,87,GENROU_1,10,0.9999965720050726,1.0000207435838075,2.0743583807547594e-05,GENROU_16,89,GENROU_14,80,1.0789381809685679,2.5977330624872446,GENROU_6,46,GENROU_7,49
212,3.66,NEXT_STEP,1,0.10699519421772274,0.01853217295477694,0.9684074747057786,0.24251748074030324,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.040645764799674,0.40276181472058614,Line_3,2,12,1.0,0.9684074747057786,0.24251748074030324,0.9899882889081738,0.26516592170318937,-1.2976600797245794,12.595039169478389,86.49080097894098,73.8957618094626,GENROU_15,87,GENROU_1,10,0.9999966849162178,1.0000201841349372,2.018413493720672e-05,GENROU_16,89,GENROU_14,80,1.078795623522351,2.5975503444339805,GENROU_6,46,GENROU_7,49
214,3.69,NEXT_STEP,1,0.10699538455362832,0.01853219630891738,0.968408893198631,0.24251553756412128,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.04061831339545,0.4027824376426118,Line_3,2,12,1.0,0.968408893198631,0.24251553756412128,0.9899896275848381,0.26516397690443966,-1.2976599867583047,12.594381981268644,86.4902593287561,73.89587734748746,GENROU_15,87,GENROU_1,10,0.9999967958648168,1.0000196395170389,1.96395170388719e-05,GENROU_16,89,GENROU_14,80,1.0786599422037473,2.597372151934661,GENROU_6,46,GENROU_7,49
216,3.72,NEXT_STEP,1,0.10699577887957859,0.018532252495639535,0.9684102063005539,0.24251389024584835,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.040591904714854,0.40280272829321745,Line_3,2,12,1.0,0.9684102063005539,0.24251389024584835,0.9899908694401754,0.26516234057932025,-1.297660616619595,12.593759109493515,86.48976043514199,73.89600132564847,GENROU_15,87,GENROU_1,10,0.9999969047922325,1.0000191093685467,1.9109368546654792e-05,GENROU_16,89,GENROU_14,80,1.078530874741049,2.597198470030227,GENROU_6,46,GENROU_7,49
218,3.75,NEXT_STEP,1,0.10699596920011462,0.0185322759384567,0.968411438672617,0.24251255018886478,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0405665009608938,0.40282268732374094,Line_3,2,12,1.0,0.968411438672617,0.24251255018886478,0.9899920289208682,0.2651610041875275,-1.2976608266195626,12.593168960803078,86.489301448703,73.89613248789992,GENROU_15,87,GENROU_1,10,0.9999970116504318,1.0000185933288908,1.8593328890759153e-05,GENROU_16,89,GENROU_14,80,1.0784081722665548,2.597029282836451,GENROU_6,46,GENROU_7,49
220,3.7800000000000002,NEXT_STEP,1,0.10699616411161489,0.018532302343965974,0.9684125857498898,0.24251147510525228,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0405420653678055,0.40284231488369077,Line_3,2,12,1.0,0.9684125857498898,0.24251147510525228,0.9899931065658104,0.2651599353376875,-1.2976611837884207,12.592610016830815,86.48887969133285,73.89626967450204,GENROU_15,87,GENROU_1,10,0.9999971163965657,1.000018091011748,1.8091011747989327e-05,GENROU_16,89,GENROU_14,80,1.0782915787099647,2.596864552278326,GENROU_6,46,GENROU_7,49
222,3.81,NEXT_STEP,1,0.10699655840390343,0.018532358666571026,0.9684136433053357,0.24251062354179242,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0405185625624307,0.4028616112307417,Line_3,2,12,1.0,0.9684136433053357,0.24251062354179242,0.9899941026097869,0.2651591018793297,-1.2976622211343454,12.592080829027129,86.48849262999332,73.89641180096619,GENROU_15,87,GENROU_1,10,0.999997218991904,1.000017602017056,1.7602017055917685e-05,GENROU_16,89,GENROU_14,80,1.0781808481774677,2.596704238308969,GENROU_6,46,GENROU_7,49
224,3.84,NEXT_STEP,1,0.10699674871964732,0.01853238215803308,0.9684146346990811,0.2425100114560533,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0404959588635363,0.40288057902229446,Line_3,2,12,1.0,0.9684146346990811,0.2425100114560533,0.9899950304310644,0.2651585000535152,-1.2976628089847395,12.591580014331628,86.48813787082211,73.89655785649049,GENROU_15,87,GENROU_1,10,0.9999973194046003,1.0000171259619026,1.7125961902619835e-05,GENROU_16,89,GENROU_14,80,1.0780757378919217,2.596548290781522,GENROU_6,46,GENROU_7,49
226,3.87,NEXT_STEP,1,0.10699694360800897,0.01853240866721203,0.9684155544573638,0.24250960201807448,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0404742210638627,0.4028992216680218,Line_3,2,12,1.0,0.9684155544573638,0.24250960201807448,0.9899958896750723,0.26515810295378406,-1.2976635159142518,12.59110625271932,86.48781316405349,73.89670691133418,GENROU_15,87,GENROU_1,10,0.9999974176122955,1.0000166625128444,1.6662512844378696e-05,GENROU_16,89,GENROU_14,80,1.0779760085877543,2.5963966498995172,GENROU_6,46,GENROU_7,49
228,3.9,NEXT_STEP,1,0.10699713848578846,0.018532435220943975,0.9684164070064496,0.2425093775897467,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0404533175204131,0.40291754200259144,Line_3,2,12,1.0,0.9684164070064496,0.2425093775897467,0.9899966844210861,0.2651578926091637,-1.2976643228512614,12.59065828515142,86.4875163930321,73.89685810788067,GENROU_15,87,GENROU_1,10,0.9999975136006523,1.0000162113638973,1.6211363897289388e-05,GENROU_16,89,GENROU_14,80,1.0778814450297116,2.5962492696396464,GENROU_6,46,GENROU_7,49
230,3.93,NEXT_STEP,1,0.10699713395333485,0.018532431991646517,0.9684172056364153,0.2425093402725951,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.040433218061103,0.4029355432033369,Line_3,2,12,1.0,0.9684172056364153,0.2425093402725951,0.9899974230262335,0.2651578613188148,-1.297664668161616,12.590234911061986,86.48724557464978,73.89701066358779,GENROU_15,87,GENROU_1,10,0.9999976073621576,1.0000157722202725,1.577222027249192e-05,GENROU_16,89,GENROU_14,80,1.0777918371113202,2.5961060978818744,GENROU_6,46,GENROU_7,49
232,3.96,NEXT_STEP,1,0.10699733340296243,0.01853246159669691,0.9684179351708353,0.24250943758976753,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0404138931007187,0.40295322792551846,Line_3,2,12,1.0,0.9684179351708353,0.24250943758976753,0.989998100044052,0.26515797603707925,-1.2976656651707401,12.58983498540231,86.48699884773097,73.89716386232867,GENROU_15,87,GENROU_1,10,0.9999976988930761,1.0000153447821871,1.5344782187121098e-05,GENROU_16,89,GENROU_14,80,1.0777069800400727,2.595967077242655,GENROU_6,46,GENROU_7,49
234,3.99,NEXT_STEP,1,0.10699752826789892,0.01853248824296716,0.9684186088452723,0.24250967278377897,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.040395314750916,0.40297059950380304,Line_3,2,12,1.0,0.9684186088452723,0.24250967278377897,0.9899987233535436,0.26515822971911357,-1.297666724456434,12.589457415474103,86.48677445518506,73.89731703971096,GENROU_15,87,GENROU_1,10,0.9999977881943071,1.0000149287488995,1.4928748899523114e-05,GENROU_16,89,GENROU_14,80,1.0776266806856378,2.595832152956354,GENROU_6,46,GENROU_7,49
236,4.02,NEXT_STEP,1,0.10699772313248113,0.018532514844388972,0.9684192251917844,0.24251003144857805,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0403773245826011,0.40298778536903684,Line_3,2,12,1.0,0.9684192251917844,0.24251003144857805,0.9899992917632794,0.26515860853748174,-1.2976678791708878,12.589101158446432,86.48657074491942,73.897469586473,GENROU_15,87,GENROU_1,10,0.9999978752704409,1.000014523818461,1.4523818461009697e-05,GENROU_16,89,GENROU_14,80,1.0775507418188182,2.59570125572602,GENROU_6,46,GENROU_7,49
238,4.05,NEXT_STEP,1,0.10699771858161095,0.018532511681414086,0.9684198060457977,0.24251052014949917,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.040360163107514,0.40300453715592593,Line_3,2,12,1.0,0.9684198060457977,0.24251052014949917,0.9899998218666912,0.2651591085306251,-1.2976685261675414,12.588765207812589,86.48638616068166,73.89762095286908,GENROU_15,87,GENROU_1,10,0.9999979601330801,1.0000141296550307,1.4129655030670207e-05,GENROU_16,89,GENROU_14,80,1.077478965902522,2.5955743066948855,GENROU_6,46,GENROU_7,49
240,4.08,NEXT_STEP,1,0.10699791802894837,0.018532541361775335,0.9684203308500007,0.2425110898931464,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0403436699235005,0.40302098603834074,Line_3,2,12,1.0,0.9684203308500007,0.2425110898931464,0.9900003030218412,0.26515970049113513,-1.2976697991000208,12.588448625275342,86.4862192618464,73.89777063657105,GENROU_15,87,GENROU_1,10,0.9999980427881711,1.0000137460222231,1.3746022223148913e-05,GENROU_16,89,GENROU_14,80,1.0774111681480336,2.5954512306461184,GENROU_6,46,GENROU_7,49
242,4.11,NEXT_STEP,1,0.10699791347495924,0.01853253821824825,0.9684208215474315,0.24251176646716624,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0403278212316789,0.40303713605127955,Line_3,2,12,1.0,0.9684208215474315,0.24251176646716624,0.9900007470137867,0.26516039036459754,-1.2976705611019383,12.588150503445926,86.48606868158237,73.89791817813644,GENROU_15,87,GENROU_1,10,0.9999980883120922,1.000013372638065,1.3372638064890197e-05,GENROU_17,100,GENROU_14,80,1.0773471722021442,2.595331953750312,GENROU_6,46,GENROU_7,49
244,4.14,NEXT_STEP,1,0.1069981129019804,0.018532567917945216,0.9684212615844076,0.24251250243899602,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0403125932978843,0.4030529905471259,Line_3,2,12,1.0,0.9684212615844076,0.24251250243899602,0.9900011472710137,0.2651611503795297,-1.2976719386702484,12.587869975578023,86.48593313707924,73.89806316150123,GENROU_15,87,GENROU_1,10,0.9999981242946053,1.0000130092250257,1.3009225025673032e-05,GENROU_17,100,GENROU_14,80,1.077286804696791,2.5952163976339895,GENROU_6,46,GENROU_7,49
246,4.17,NEXT_STEP,1,0.10699810834357829,0.018532564826321023,0.968421672640959,0.2425133251068713,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0402979640107521,0.4030685537746941,Line_3,2,12,1.0,0.968421672640959,0.2425133251068713,0.9900015153241016,0.265161988002501,-1.2976727955341403,12.587606213367918,86.4858114218013,73.89820520843338,GENROU_15,87,GENROU_1,10,0.9999981601800911,1.0000126555211277,1.2655521127724612e-05,GENROU_17,100,GENROU_14,80,1.0772299040910163,2.5951044892674515,GENROU_6,46,GENROU_7,49
248,4.2,NEXT_STEP,1,0.10699830776560497,0.01853259454309026,0.9684220379372015,0.24251418846244954,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0402839112907964,0.40308382924276687,Line_3,2,12,1.0,0.9684220379372015,0.24251418846244954,0.9900018443778194,0.2651628768944666,-1.2976742586613454,12.58735842521567,86.48570240510772,73.89834397989205,GENROU_15,87,GENROU_1,10,0.9999981706921017,1.000012311270277,1.2311270277010067e-05,GENROU_13,69,GENROU_14,80,1.077176310876126,2.594996150388635,GENROU_6,46,GENROU_7,49
250,4.23,NEXT_STEP,1,0.10699830320561156,0.018532591473089947,0.9684223788965649,0.24251512113533877,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0402704146222252,0.40309882131974595,Line_3,2,12,1.0,0.9684223788965649,0.24251512113533877,0.9900021457146804,0.26516382586316617,-1.2976751923424956,12.58712585439812,86.48560502506395,73.89847917066582,GENROU_15,87,GENROU_1,10,0.9999981384456126,1.0000119762308057,1.1976230805732513e-05,GENROU_13,69,GENROU_14,80,1.0771258762360045,2.5948913074735507,GENROU_6,46,GENROU_7,49
252,4.26,NEXT_STEP,1,0.10699830322262857,0.01853259137666494,0.9684226878960922,0.24251609730479098,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0402574536700688,0.4031135338582597,Line_3,2,12,1.0,0.9684226878960922,0.24251609730479098,0.9900024168871013,0.26516481909619616,-1.2976761700134887,12.58690777783547,86.48551829475714,73.89861051692168,GENROU_15,87,GENROU_1,10,0.999998109506908,1.0000116501668992,1.165016689919085e-05,GENROU_13,69,GENROU_14,80,1.0770784489946454,2.594789877542614,GENROU_6,46,GENROU_7,49
254,4.29,NEXT_STEP,1,0.10699850264311762,0.018532621151812163,0.9684229578276271,0.24251709113656356,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.040245008778964,0.40312797066595646,Line_3,2,12,1.0,0.9684229578276271,0.24251709113656356,0.9900026553131169,0.2651658401738651,-1.2976777310883563,12.586703504237171,86.48544128407265,73.89873777983547,GENROU_15,87,GENROU_1,10,0.9999980837285184,1.0000113328460418,1.133284604182272e-05,GENROU_13,69,GENROU_14,80,1.0770338939336508,2.594691789134103,GENROU_6,46,GENROU_7,49
256,4.32,NEXT_STEP,1,0.10699849806429483,0.018532618090416977,0.9684232094556192,0.24251813264232874,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0402330616038589,0.40314213621651956,Line_3,2,12,1.0,0.9684232094556192,0.24251813264232874,0.9900028718441192,0.265166899491187,-1.2976787516153934,12.586512372790468,86.48537312033275,73.89886074754229,GENROU_15,87,GENROU_1,10,0.9999980609719269,1.000011024045928,1.102404592789874e-05,GENROU_13,69,GENROU_14,80,1.0769920795323091,2.594596968577986,GENROU_6,46,GENROU_7,49
258,4.35,NEXT_STEP,1,0.10699849807677467,0.018532618052162508,0.968423434854861,0.24251919759382742,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0402215938980837,0.403156034444079,Line_3,2,12,1.0,0.968423434854861,0.24251919759382742,0.9900030637439111,0.26516798283869625,-1.2976798056291443,12.586333752192699,86.48531299521972,73.89897924302701,GENROU_15,87,GENROU_1,10,0.9999980411015017,1.0000107235468563,1.0723546856272748e-05,GENROU_13,69,GENROU_14,80,1.0769528693028418,2.5945053309730395,GENROU_6,46,GENROU_7,49
