iter,t_granted,state,P_total,Q_total,updated,n_feeders,Vmag,Vang_rad
743,2.75,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
744,2.76,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
745,2.77,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
746,2.78,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
747,2.79,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
748,2.8,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
749,2.81,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
750,2.82,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
751,2.83,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
752,2.84,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
753,2.85,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
754,2.86,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
755,2.87,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
756,2.88,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
757,2.89,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
758,2.9,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
759,2.91,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
760,2.92,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
761,2.93,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
762,2.94,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
763,2.95,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
764,2.96,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
765,2.97,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
766,2.98,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
767,2.99,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
768,3.0,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
769,3.01,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
770,3.02,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
771,3.03,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
772,3.04,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
773,3.05,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
774,3.06,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
775,3.07,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
776,3.08,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
777,3.09,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
778,3.1,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
779,3.11,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
780,3.12,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
781,3.13,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
782,3.14,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
783,3.15,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
784,3.16,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
785,3.17,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
786,3.18,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
787,3.19,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
788,3.2,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
789,3.21,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
790,3.22,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
791,3.23,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
792,3.24,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
793,3.25,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
794,3.26,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
795,3.27,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
796,3.28,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
797,3.29,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
798,3.3,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
799,3.31,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
800,3.32,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
801,3.33,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
802,3.34,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
803,3.35,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
804,3.36,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
805,3.37,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
806,3.38,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
807,3.39,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
808,3.4,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
809,3.41,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
810,3.42,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
811,3.43,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
812,3.44,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
813,3.45,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
814,3.46,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
815,3.47,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
816,3.48,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
817,3.49,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
818,3.5,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
819,3.51,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
820,3.52,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
821,3.53,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
822,3.54,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
823,3.55,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
824,3.56,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
825,3.57,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
826,3.58,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
827,3.59,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
828,3.6,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
829,3.61,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
830,3.62,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
831,3.63,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
832,3.64,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
833,3.65,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
834,3.66,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
835,3.67,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
836,3.68,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
837,3.69,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
838,3.7,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
839,3.71,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
840,3.72,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
841,3.73,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
842,3.74,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
843,3.75,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
844,3.76,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
845,3.77,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
846,3.78,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
847,3.79,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
848,3.8,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
849,3.81,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
850,3.82,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
851,3.83,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
852,3.84,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
853,3.85,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
854,3.86,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
855,3.87,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
856,3.88,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
857,3.89,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
858,3.9,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
859,3.91,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
860,3.92,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
861,3.93,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
862,3.94,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
863,3.95,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
864,3.96,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
865,3.97,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
866,3.98,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
867,3.99,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
868,4.0,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
869,4.01,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
870,4.02,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
871,4.03,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
872,4.04,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
873,4.05,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
874,4.06,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
875,4.07,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
876,4.08,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
877,4.09,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
878,4.1,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
879,4.11,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
880,4.12,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
881,4.13,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
882,4.14,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
883,4.15,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
884,4.16,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
885,4.17,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
886,4.18,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
887,4.19,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
888,4.2,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
889,4.21,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
890,4.22,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
891,4.23,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
892,4.24,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
893,4.25,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
894,4.26,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
895,4.27,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
896,4.28,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
897,4.29,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
898,4.3,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
899,4.31,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
900,4.32,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
901,4.33,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
902,4.34,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
903,4.35,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
904,4.36,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
905,4.37,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
906,4.38,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
907,4.39,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
908,4.4,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
909,4.41,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
910,4.42,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
911,4.43,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
912,4.44,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
913,4.45,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
914,4.46,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
915,4.47,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
916,4.48,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
917,4.49,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
918,4.5,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
919,4.51,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
920,4.52,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
921,4.53,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
922,4.54,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
923,4.55,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
924,4.56,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
925,4.57,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
926,4.58,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
927,4.59,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
928,4.6,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
929,4.61,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
930,4.62,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
931,4.63,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
932,4.64,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
933,4.65,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
934,4.66,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
935,4.67,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
936,4.68,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
937,4.69,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
938,4.7,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
939,4.71,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
940,4.72,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
941,4.73,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
942,4.74,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
943,4.75,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
944,4.76,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
945,4.77,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
946,4.78,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
947,4.79,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
948,4.8,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
949,4.81,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
950,4.82,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
951,4.83,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
952,4.84,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
953,4.85,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
954,4.86,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
955,4.87,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
956,4.88,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
957,4.89,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
958,4.9,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
959,4.91,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
960,4.92,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
961,4.93,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
962,4.94,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
963,4.95,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
964,4.96,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
965,4.97,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
966,4.98,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
967,4.99,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
968,5.0,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
969,5.01,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
970,5.02,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
971,5.03,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
972,5.04,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
973,5.05,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
974,5.06,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
975,5.07,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
976,5.08,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
977,5.09,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
978,5.1,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
979,5.11,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
980,5.12,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
981,5.13,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
982,5.14,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
983,5.15,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
984,5.16,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
985,5.17,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
986,5.18,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
987,5.19,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
988,5.2,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
989,5.21,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
990,5.22,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
991,5.23,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
992,5.24,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
993,5.25,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
994,5.26,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
995,5.27,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
996,5.28,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
997,5.29,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
998,5.3,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
999,5.31,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1000,5.32,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1001,5.33,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1002,5.34,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1003,5.35,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1004,5.36,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1005,5.37,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1006,5.38,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1007,5.39,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1008,5.4,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1009,5.41,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1010,5.42,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1011,5.43,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1012,5.44,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1013,5.45,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1014,5.46,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1015,5.47,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1016,5.48,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1017,5.49,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1018,5.5,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1019,5.51,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1020,5.52,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1021,5.53,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1022,5.54,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1023,5.55,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1024,5.56,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1025,5.57,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1026,5.58,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1027,5.59,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1028,5.6,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1029,5.61,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1030,5.62,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1031,5.63,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1032,5.64,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1033,5.65,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1034,5.66,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1035,5.67,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1036,5.68,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1037,5.69,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1038,5.7,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1039,5.71,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1040,5.72,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1041,5.73,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1042,5.74,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1043,5.75,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1044,5.76,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1045,5.77,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1046,5.78,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1047,5.79,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1048,5.8,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1049,5.81,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1050,5.82,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1051,5.83,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1052,5.84,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1053,5.85,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1054,5.86,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1055,5.87,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1056,5.88,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1057,5.89,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1058,5.9,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1059,5.91,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1060,5.92,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1061,5.93,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1062,5.94,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1063,5.95,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1064,5.96,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1065,5.97,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1066,5.98,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1067,5.99,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1068,6.0,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1069,6.01,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1070,6.02,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1071,6.03,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1072,6.04,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1073,6.05,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1074,6.06,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1075,6.07,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1076,6.08,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1077,6.09,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1078,6.1,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1079,6.11,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1080,6.12,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1081,6.13,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1082,6.14,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1083,6.15,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1084,6.16,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1085,6.17,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1086,6.18,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1087,6.19,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
1088,6.2,NEXT_STEP,1.0269,0.1782,0,10,0.947199,-0.016122
