t_granted,feeder,iter,state,vupdate,source_v_pu,source_ang_deg,dist_bus,vavg_pu,va_pu,vb_pu,vc_pu
4.84,1,1431,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
4.85,1,1433,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
4.86,1,1435,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
4.87,1,1437,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
4.88,1,1439,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
4.89,1,1441,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
4.9,1,1443,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
4.91,1,1445,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
4.92,1,1447,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
4.93,1,1449,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
4.94,1,1451,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
4.95,1,1453,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
4.96,1,1455,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
4.97,1,1457,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
4.98,1,1459,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
4.99,1,1461,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.0,1,1463,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.01,1,1465,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.02,1,1467,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.03,1,1469,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.04,1,1471,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.05,1,1473,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.06,1,1475,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.07,1,1477,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.08,1,1479,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.09,1,1481,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.1,1,1483,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.11,1,1485,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.12,1,1487,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.13,1,1489,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.14,1,1491,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.15,1,1493,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.16,1,1495,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.17,1,1497,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.18,1,1499,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.19,1,1501,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.2,1,1503,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.21,1,1505,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.22,1,1507,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.23,1,1509,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.24,1,1511,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.25,1,1513,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.26,1,1515,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.27,1,1517,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.28,1,1519,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.29,1,1521,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.3,1,1523,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.31,1,1525,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.32,1,1527,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.33,1,1529,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.34,1,1531,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.35,1,1533,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.36,1,1535,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.37,1,1537,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.38,1,1539,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.39,1,1541,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.4,1,1543,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.41,1,1545,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.42,1,1547,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.43,1,1549,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.44,1,1551,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.45,1,1553,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.46,1,1555,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.47,1,1557,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.48,1,1559,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.49,1,1561,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.5,1,1563,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.51,1,1565,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.52,1,1567,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.53,1,1569,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.54,1,1571,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.55,1,1573,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.56,1,1575,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.57,1,1577,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.58,1,1579,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.59,1,1581,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.6,1,1583,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.61,1,1585,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.62,1,1587,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.63,1,1589,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.64,1,1591,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.65,1,1593,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.66,1,1595,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.67,1,1597,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.68,1,1599,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.69,1,1601,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.7,1,1603,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.71,1,1605,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.72,1,1607,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.73,1,1609,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.74,1,1611,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.75,1,1613,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.76,1,1615,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.77,1,1617,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.78,1,1619,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.79,1,1621,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.8,1,1623,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.81,1,1625,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.82,1,1627,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.83,1,1629,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.84,1,1631,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.85,1,1633,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.86,1,1635,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.87,1,1637,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.88,1,1639,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.89,1,1641,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.9,1,1643,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.91,1,1645,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.92,1,1647,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.93,1,1649,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.94,1,1651,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.95,1,1653,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.96,1,1655,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.97,1,1657,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.98,1,1659,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
5.99,1,1661,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.0,1,1663,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.01,1,1665,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.02,1,1667,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.03,1,1669,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.04,1,1671,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.05,1,1673,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.06,1,1675,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.07,1,1677,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.08,1,1679,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.09,1,1681,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.1,1,1683,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.11,1,1685,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.12,1,1687,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.13,1,1689,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.14,1,1691,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.15,1,1693,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.16,1,1695,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.17,1,1697,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.18,1,1699,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.19,1,1701,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.2,1,1703,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.21,1,1705,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.22,1,1707,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.23,1,1709,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.24,1,1711,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.25,1,1713,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.26,1,1715,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.27,1,1717,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.28,1,1719,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.29,1,1721,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.3,1,1723,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.31,1,1725,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.32,1,1727,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.33,1,1729,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.34,1,1731,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.35,1,1733,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.36,1,1735,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.37,1,1737,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.38,1,1739,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.39,1,1741,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.4,1,1743,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.41,1,1745,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.42,1,1747,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.43,1,1749,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.44,1,1751,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.45,1,1753,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.46,1,1755,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.47,1,1757,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.48,1,1759,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.49,1,1761,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.5,1,1763,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.51,1,1765,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.52,1,1767,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.53,1,1769,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.54,1,1771,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.55,1,1773,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.56,1,1775,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.57,1,1777,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.58,1,1779,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.59,1,1781,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.6,1,1783,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.61,1,1785,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.62,1,1787,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.63,1,1789,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.64,1,1791,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.65,1,1793,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.66,1,1795,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.67,1,1797,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.68,1,1799,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.69,1,1801,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.7,1,1803,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.71,1,1805,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.72,1,1807,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.73,1,1809,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.74,1,1811,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.75,1,1813,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.76,1,1815,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.77,1,1817,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.78,1,1819,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.79,1,1821,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.8,1,1823,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.81,1,1825,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.82,1,1827,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.83,1,1829,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.84,1,1831,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
