t_granted,feeder,iter,state,vupdate,source_v_pu,source_ang_deg,dist_bus,vavg_pu,va_pu,vb_pu,vc_pu,vpos_pu,alert_signal,alert_bus,alert_v_pu,alert_vpos_pu,alert_vavg_pu,fidvr_stage,tx_v_pu,motor_p_scale,motor_q_scale,caps_status,caps_on,cap_fraction,tap_pu,restore_frac,thermal_restore_frac,motor_slip_avg,motor_slip_max,motor_pf_avg,motor_running_groups,motor_stalled_groups,motor_tripped_groups,motor_restoring_groups,dynamics_enabled,tap_reg1,tap_reg2,tap_reg3,cap1_state,cap1_enabled,cap2_state,cap2_enabled,fidvr_stage_effective
1.134,1,682,ITERATING,True,0.92065,-13.080771,675,0.819195,0.761802,0.919036,0.776745,0.818947,dist_bus,675,0.818947,0.818947,0.819195,STALLED_MOTORS,0.92065,2.701,11.724,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.137,1,684,ITERATING,True,0.923956,-13.011998,675,0.821529,0.76377,0.922019,0.778798,0.821279,dist_bus,675,0.821279,0.821279,0.821529,STALLED_MOTORS,0.923956,2.718,11.795,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.14,1,686,ITERATING,True,0.927141,-12.945798,675,0.823774,0.765661,0.924889,0.780772,0.823523,dist_bus,675,0.823523,0.823523,0.823774,STALLED_MOTORS,0.927141,2.734,11.864,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.143,1,688,ITERATING,True,0.930209,-12.882091,675,0.825933,0.76748,0.927651,0.78267,0.82568,dist_bus,675,0.82568,0.82568,0.825933,STALLED_MOTORS,0.930209,2.749,11.93,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.146,1,690,ITERATING,True,0.933164,-12.820797,675,0.828009,0.769227,0.930308,0.784494,0.827754,dist_bus,675,0.827754,0.827754,0.828009,STALLED_MOTORS,0.933164,2.764,11.994,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.149,1,692,ITERATING,True,0.936013,-12.761838,675,0.830009,0.77091,0.932867,0.786249,0.829752,dist_bus,675,0.829752,0.829752,0.830009,STALLED_MOTORS,0.936013,2.778,12.056,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.152,1,694,ITERATING,True,0.938758,-12.705145,675,0.831932,0.772527,0.93533,0.787938,0.831673,dist_bus,675,0.831673,0.831673,0.831932,STALLED_MOTORS,0.938758,2.792,12.115,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.155,1,696,ITERATING,True,0.941404,-12.650643,675,0.833783,0.774084,0.937702,0.789563,0.833523,dist_bus,675,0.833523,0.833523,0.833783,STALLED_MOTORS,0.941404,2.805,12.173,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.158,1,698,ITERATING,True,0.943955,-12.598265,675,0.835565,0.775582,0.939987,0.791127,0.835304,dist_bus,675,0.835304,0.835304,0.835565,STALLED_MOTORS,0.943955,2.818,12.228,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.161,1,700,ITERATING,True,0.946414,-12.547944,675,0.837281,0.777024,0.942187,0.792632,0.837018,dist_bus,675,0.837018,0.837018,0.837281,STALLED_MOTORS,0.946414,2.83,12.282,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.164,1,702,ITERATING,True,0.948784,-12.499617,675,0.838933,0.778411,0.944306,0.79408,0.838668,dist_bus,675,0.838668,0.838668,0.838933,STALLED_MOTORS,0.948784,2.842,12.333,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.167,1,704,ITERATING,True,0.95107,-12.45322,675,0.840524,0.779748,0.946348,0.795475,0.840258,dist_bus,675,0.840258,0.840258,0.840524,STALLED_MOTORS,0.95107,2.853,12.383,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.17,1,706,ITERATING,True,0.953275,-12.408695,675,0.842057,0.781035,0.948317,0.796819,0.84179,dist_bus,675,0.84179,0.84179,0.842057,STALLED_MOTORS,0.953275,2.864,12.431,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.173,1,708,ITERATING,True,0.9554,-12.365986,675,0.843532,0.782273,0.950212,0.798112,0.843264,dist_bus,675,0.843264,0.843264,0.843532,STALLED_MOTORS,0.9554,2.875,12.477,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.176,1,710,ITERATING,True,0.95745,-12.325034,675,0.844955,0.783467,0.952039,0.799358,0.844685,dist_bus,675,0.844685,0.844685,0.844955,STALLED_MOTORS,0.95745,2.885,12.522,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.179,1,712,ITERATING,True,0.959428,-12.285787,675,0.846325,0.784617,0.953801,0.800559,0.846055,dist_bus,675,0.846055,0.846055,0.846325,STALLED_MOTORS,0.959428,2.895,12.565,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.182,1,714,ITERATING,True,0.961335,-12.248195,675,0.847645,0.785724,0.955498,0.801715,0.847374,dist_bus,675,0.847374,0.847374,0.847645,STALLED_MOTORS,0.961335,2.905,12.607,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.185,1,716,ITERATING,True,0.963174,-12.212206,675,0.848917,0.78679,0.957133,0.802828,0.848644,dist_bus,675,0.848644,0.848644,0.848917,STALLED_MOTORS,0.963174,2.914,12.647,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.188,1,718,ITERATING,True,0.964949,-12.177771,675,0.850144,0.787819,0.958711,0.803902,0.84987,dist_bus,675,0.84987,0.84987,0.850144,STALLED_MOTORS,0.964949,2.923,12.686,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.191,1,720,ITERATING,True,0.96666,-12.144846,675,0.851325,0.788808,0.960231,0.804935,0.85105,dist_bus,675,0.85105,0.85105,0.851325,STALLED_MOTORS,0.96666,2.932,12.723,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.194,1,722,ITERATING,True,0.968311,-12.113385,675,0.852463,0.789762,0.961696,0.805932,0.852188,dist_bus,675,0.852188,0.852188,0.852463,STALLED_MOTORS,0.968311,2.94,12.76,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.197,1,724,ITERATING,True,0.969904,-12.083345,675,0.853561,0.790682,0.963109,0.806892,0.853285,dist_bus,675,0.853285,0.853285,0.853561,STALLED_MOTORS,0.969904,2.948,12.795,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.2,1,726,ITERATING,True,0.971441,-12.054685,675,0.85462,0.791569,0.964472,0.807818,0.854342,dist_bus,675,0.854342,0.854342,0.85462,STALLED_MOTORS,0.971441,2.956,12.828,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.203,1,728,ITERATING,True,0.972924,-12.027366,675,0.85564,0.792423,0.965786,0.80871,0.855362,dist_bus,675,0.855362,0.855362,0.85564,STALLED_MOTORS,0.972924,2.963,12.861,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.206,1,730,ITERATING,True,0.974354,-12.001348,675,0.856623,0.793246,0.967053,0.80957,0.856344,dist_bus,675,0.856344,0.856344,0.856623,STALLED_MOTORS,0.974354,2.971,12.892,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.209,1,732,ITERATING,True,0.975734,-11.976593,675,0.857571,0.79404,0.968274,0.810399,0.857291,dist_bus,675,0.857291,0.857291,0.857571,STALLED_MOTORS,0.975734,2.977,12.922,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.212,1,734,ITERATING,True,0.977065,-11.953067,675,0.858485,0.794804,0.969452,0.811197,0.858204,dist_bus,675,0.858204,0.858204,0.858485,STALLED_MOTORS,0.977065,2.984,12.952,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.215,1,736,ITERATING,True,0.97835,-11.930734,675,0.859366,0.795542,0.970589,0.811968,0.859085,dist_bus,675,0.859085,0.859085,0.859366,STALLED_MOTORS,0.97835,2.991,12.98,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.218,1,738,ITERATING,True,0.979589,-11.909563,675,0.860216,0.796253,0.971684,0.81271,0.859933,dist_bus,675,0.859933,0.859933,0.860216,STALLED_MOTORS,0.979589,2.997,13.007,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.221,1,740,ITERATING,True,0.980785,-11.88952,675,0.861035,0.796938,0.972741,0.813426,0.860752,dist_bus,675,0.860752,0.860752,0.861035,STALLED_MOTORS,0.980785,3.003,13.034,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.224,1,742,ITERATING,True,0.981938,-11.870574,675,0.861824,0.797598,0.973759,0.814116,0.861541,dist_bus,675,0.861541,0.861541,0.861824,STALLED_MOTORS,0.981938,3.009,13.059,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.227,1,744,ITERATING,True,0.983051,-11.852695,675,0.862586,0.798236,0.974741,0.814781,0.862302,dist_bus,675,0.862302,0.862302,0.862586,STALLED_MOTORS,0.983051,3.015,13.084,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.23,1,746,ITERATING,True,0.984125,-11.835856,675,0.863321,0.79885,0.975689,0.815423,0.863036,dist_bus,675,0.863036,0.863036,0.863321,STALLED_MOTORS,0.984125,3.02,13.107,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.233,1,748,ITERATING,True,0.985161,-11.820028,675,0.864029,0.799442,0.976603,0.816041,0.863743,dist_bus,675,0.863743,0.863743,0.864029,STALLED_MOTORS,0.985161,3.025,13.13,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.236,1,750,ITERATING,True,0.986161,-11.805185,675,0.864712,0.800013,0.977485,0.816638,0.864426,dist_bus,675,0.864426,0.864426,0.864712,STALLED_MOTORS,0.986161,3.03,13.152,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.239,1,752,ITERATING,True,0.987125,-11.791301,675,0.86537,0.800563,0.978335,0.817213,0.865083,dist_bus,675,0.865083,0.865083,0.86537,STALLED_MOTORS,0.987125,3.035,13.173,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.242,1,754,ITERATING,True,0.988056,-11.778351,675,0.866006,0.801094,0.979155,0.817767,0.865718,dist_bus,675,0.865718,0.865718,0.866006,STALLED_MOTORS,0.988056,3.04,13.194,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.245,1,756,ITERATING,True,0.988954,-11.766311,675,0.866618,0.801606,0.979946,0.818302,0.86633,dist_bus,675,0.86633,0.86633,0.866618,STALLED_MOTORS,0.988954,3.045,13.214,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.248,1,758,ITERATING,True,0.98982,-11.755157,675,0.867208,0.802099,0.980709,0.818817,0.86692,dist_bus,675,0.86692,0.86692,0.867208,STALLED_MOTORS,0.98982,3.049,13.233,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.251,1,760,ITERATING,True,0.990655,-11.744868,675,0.867777,0.802575,0.981444,0.819314,0.867489,dist_bus,675,0.867489,0.867489,0.867777,STALLED_MOTORS,0.990655,3.053,13.251,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.254,1,762,ITERATING,True,0.991461,-11.73542,675,0.868327,0.803033,0.982153,0.819793,0.868037,dist_bus,675,0.868037,0.868037,0.868327,STALLED_MOTORS,0.991461,3.057,13.269,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.257,1,764,ITERATING,True,0.992239,-11.726794,675,0.868856,0.803476,0.982838,0.820256,0.868567,dist_bus,675,0.868567,0.868567,0.868856,STALLED_MOTORS,0.992239,3.061,13.286,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.26,1,766,ITERATING,True,0.992989,-11.71897,675,0.869367,0.803902,0.983497,0.820701,0.869077,dist_bus,675,0.869077,0.869077,0.869367,STALLED_MOTORS,0.992989,3.065,13.303,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.263,1,768,ITERATING,True,0.993712,-11.711929,675,0.869859,0.804313,0.984133,0.82113,0.869568,dist_bus,675,0.869568,0.869568,0.869859,STALLED_MOTORS,0.993712,3.069,13.319,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.266,1,770,ITERATING,True,0.994411,-11.705649,675,0.870334,0.80471,0.984748,0.821545,0.870043,dist_bus,675,0.870043,0.870043,0.870334,STALLED_MOTORS,0.994411,3.072,13.334,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.269,1,772,ITERATING,True,0.995084,-11.700117,675,0.870792,0.805092,0.985339,0.821944,0.8705,dist_bus,675,0.8705,0.8705,0.870792,STALLED_MOTORS,0.995084,3.076,13.349,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.272,1,774,ITERATING,True,0.995733,-11.695311,675,0.871233,0.80546,0.985909,0.822328,0.870941,dist_bus,675,0.870941,0.870941,0.871233,STALLED_MOTORS,0.995733,3.079,13.364,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.275,1,776,ITERATING,True,0.99636,-11.691215,675,0.871659,0.805816,0.98646,0.8227,0.871367,dist_bus,675,0.871367,0.871367,0.871659,STALLED_MOTORS,0.99636,3.082,13.378,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.278,1,778,ITERATING,True,0.996964,-11.687814,675,0.872069,0.806158,0.98699,0.823058,0.871776,dist_bus,675,0.871776,0.871776,0.872069,STALLED_MOTORS,0.996964,3.085,13.391,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.281,1,780,ITERATING,True,0.997546,-11.685092,675,0.872464,0.806488,0.987501,0.823402,0.872171,dist_bus,675,0.872171,0.872171,0.872464,STALLED_MOTORS,0.997546,3.088,13.404,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.284,1,782,ITERATING,True,0.998108,-11.68303,675,0.872845,0.806806,0.987995,0.823735,0.872552,dist_bus,675,0.872552,0.872552,0.872845,STALLED_MOTORS,0.998108,3.091,13.416,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.287,1,784,ITERATING,True,0.99865,-11.681618,675,0.873213,0.807113,0.98847,0.824056,0.87292,dist_bus,675,0.87292,0.87292,0.873213,STALLED_MOTORS,0.99865,3.094,13.428,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.29,1,786,ITERATING,True,0.999173,-11.680839,675,0.873568,0.807409,0.988929,0.824365,0.873274,dist_bus,675,0.873274,0.873274,0.873568,STALLED_MOTORS,0.999173,3.097,13.44,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.293,1,788,ITERATING,True,0.999677,-11.680682,675,0.87391,0.807694,0.989371,0.824663,0.873616,dist_bus,675,0.873616,0.873616,0.87391,STALLED_MOTORS,0.999677,3.099,13.451,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.296,1,790,ITERATING,True,1.000163,-11.68113,675,0.874239,0.807969,0.989798,0.82495,0.873945,dist_bus,675,0.873945,0.873945,0.874239,STALLED_MOTORS,1.000163,3.102,13.462,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.299,1,792,ITERATING,True,1.000631,-11.682168,675,0.874556,0.808234,0.990208,0.825226,0.874262,dist_bus,675,0.874262,0.874262,0.874556,STALLED_MOTORS,1.000631,3.104,13.472,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.302,1,794,ITERATING,True,1.001083,-11.683789,675,0.874862,0.808489,0.990605,0.825494,0.874568,dist_bus,675,0.874568,0.874568,0.874862,STALLED_MOTORS,1.001083,3.106,13.482,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.305,1,796,ITERATING,True,1.001518,-11.685979,675,0.875157,0.808735,0.990986,0.82575,0.874862,dist_bus,675,0.874862,0.874862,0.875157,STALLED_MOTORS,1.001518,3.109,13.492,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.308,1,798,ITERATING,True,1.001938,-11.688725,675,0.875442,0.808972,0.991354,0.825998,0.875146,dist_bus,675,0.875146,0.875146,0.875442,STALLED_MOTORS,1.001938,3.111,13.501,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.311,1,800,ITERATING,True,1.002342,-11.692017,675,0.875715,0.8092,0.991708,0.826236,0.87542,dist_bus,675,0.87542,0.87542,0.875715,STALLED_MOTORS,1.002342,3.113,13.51,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.314,1,802,ITERATING,True,1.002732,-11.695842,675,0.875979,0.809421,0.99205,0.826467,0.875683,dist_bus,675,0.875683,0.875683,0.875979,STALLED_MOTORS,1.002732,3.115,13.519,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.317,1,804,ITERATING,True,1.003107,-11.700191,675,0.876233,0.809632,0.992378,0.826688,0.875937,dist_bus,675,0.875937,0.875937,0.876233,STALLED_MOTORS,1.003107,3.117,13.527,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.32,1,806,ITERATING,True,1.003469,-11.705051,675,0.876478,0.809836,0.992695,0.826901,0.876182,dist_bus,675,0.876182,0.876182,0.876478,STALLED_MOTORS,1.003469,3.119,13.535,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.323,1,808,ITERATING,True,1.003818,-11.710415,675,0.876714,0.810033,0.993001,0.827107,0.876418,dist_bus,675,0.876418,0.876418,0.876714,STALLED_MOTORS,1.003818,3.12,13.543,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.326,1,810,ITERATING,True,1.004154,-11.716273,675,0.876941,0.810223,0.993295,0.827305,0.876645,dist_bus,675,0.876645,0.876645,0.876941,STALLED_MOTORS,1.004154,3.122,13.55,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.329,1,812,ITERATING,True,1.004477,-11.722613,675,0.877159,0.810405,0.993578,0.827495,0.876863,dist_bus,675,0.876863,0.876863,0.877159,STALLED_MOTORS,1.004477,3.124,13.558,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.332,1,814,ITERATING,True,1.004789,-11.729427,675,0.87737,0.810581,0.993851,0.827679,0.877074,dist_bus,675,0.877074,0.877074,0.87737,STALLED_MOTORS,1.004789,3.125,13.565,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.335,1,816,ITERATING,True,1.005089,-11.736707,675,0.877573,0.810749,0.994114,0.827855,0.877276,dist_bus,675,0.877276,0.877276,0.877573,STALLED_MOTORS,1.005089,3.127,13.571,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.338,1,818,ITERATING,True,1.005378,-11.744443,675,0.877768,0.810912,0.994367,0.828026,0.877471,dist_bus,675,0.877471,0.877471,0.877768,STALLED_MOTORS,1.005378,3.128,13.578,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.341,1,820,ITERATING,True,1.005656,-11.752627,675,0.877956,0.811069,0.99461,0.828189,0.877659,dist_bus,675,0.877659,0.877659,0.877956,STALLED_MOTORS,1.005656,3.13,13.584,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.344,1,822,ITERATING,True,1.005923,-11.761251,675,0.878136,0.811219,0.994844,0.828346,0.877839,dist_bus,675,0.877839,0.877839,0.878136,STALLED_MOTORS,1.005923,3.131,13.59,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.347,1,824,ITERATING,True,1.006181,-11.770308,675,0.878311,0.811364,0.99507,0.828498,0.878013,dist_bus,675,0.878013,0.878013,0.878311,STALLED_MOTORS,1.006181,3.133,13.596,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.35,1,826,ITERATING,True,1.006428,-11.779788,675,0.878477,0.811503,0.995286,0.828643,0.87818,dist_bus,675,0.87818,0.87818,0.878477,STALLED_MOTORS,1.006428,3.134,13.601,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.353,1,828,ITERATING,True,1.006666,-11.789682,675,0.878638,0.811637,0.995494,0.828783,0.87834,dist_bus,675,0.87834,0.87834,0.878638,STALLED_MOTORS,1.006666,3.135,13.606,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.356,1,830,ITERATING,True,1.006895,-11.799983,675,0.878792,0.811766,0.995694,0.828918,0.878495,dist_bus,675,0.878495,0.878495,0.878792,STALLED_MOTORS,1.006895,3.136,13.612,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.359,1,832,ITERATING,True,1.007115,-11.810686,675,0.878941,0.811889,0.995887,0.829047,0.878643,dist_bus,675,0.878643,0.878643,0.878941,STALLED_MOTORS,1.007115,3.137,13.616,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.362,1,834,ITERATING,True,1.007327,-11.82178,675,0.879084,0.812009,0.996072,0.829171,0.878786,dist_bus,675,0.878786,0.878786,0.879084,STALLED_MOTORS,1.007327,3.138,13.621,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.365,1,836,ITERATING,True,1.00753,-11.83326,675,0.879221,0.812123,0.996249,0.82929,0.878923,dist_bus,675,0.878923,0.878923,0.879221,STALLED_MOTORS,1.00753,3.14,13.626,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.368,1,838,ITERATING,True,1.007725,-11.845118,675,0.879352,0.812232,0.99642,0.829405,0.879054,dist_bus,675,0.879054,0.879054,0.879352,STALLED_MOTORS,1.007725,3.141,13.63,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.371,1,840,ITERATING,True,1.007913,-11.857346,675,0.879479,0.812338,0.996584,0.829515,0.879181,dist_bus,675,0.879181,0.879181,0.879479,STALLED_MOTORS,1.007913,3.141,13.634,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.374,1,842,ITERATING,True,1.008092,-11.86994,675,0.8796,0.812438,0.996741,0.82962,0.879301,dist_bus,675,0.879301,0.879301,0.8796,STALLED_MOTORS,1.008092,3.142,13.638,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
