iter,outer_iter,t_granted,cosim_dt,tx_tds_step,state,updated,P_total,Q_total,Vmag,Vang_rad,fault_idx,fault_bus,fault_active,fault_rf,fault_xf,fault_bus_vmag,fault_bus_vang_rad,event_line_idx,event_bus1,event_bus2,event_line_status,event_bus1_vmag,event_bus1_vang_rad,event_bus2_vmag,event_bus2_vang_rad,event_bus_angle_diff_deg,postfault_line_idx,postfault_bus1,postfault_bus2,postfault_line_status,delta_min_deg,delta_max_deg,delta_spread_deg,delta_min_idx,delta_min_bus,delta_max_idx,delta_max_bus,omega_min_pu,omega_max_pu,omega_max_dev,omega_min_idx,omega_min_bus,omega_max_idx,omega_max_bus,vf_min_pu,vf_max_pu,vf_min_idx,vf_min_bus,vf_max_idx,vf_max_bus,omega_GENROU_1_pu,omega_GENROU_1_bus,omega_GENROU_2_pu,omega_GENROU_2_bus,omega_GENROU_3_pu,omega_GENROU_3_bus,omega_GENROU_4_pu,omega_GENROU_4_bus,omega_GENROU_5_pu,omega_GENROU_5_bus
808,2,2.265,0.033,0.03,NEXT_STEP,0,0.0572614166118611,0.0650547770961834,0.9932880349276376,-0.3484249483345134,Fault_Interface,14,0.0,0.0,0.3,0.9932880349276376,-0.3484249483345134,,,,,,,,,,,,,,0.7263154142994628,53.830320975265664,53.1040055609662,GENROU_4,6,GENROU_1,1,0.9995303155525016,0.9997085573273974,0.0004696844474983,GENROU_1,1,GENROU_4,6,1.5204360176491645,1.9522989220236224,GENROU_5,8,GENROU_2,2,0.9995303155525016,1,0.9996032522651994,2,0.999693319868783,3,0.9997085573273974,6,0.9996159135555548,8
810,2,2.268,0.033,0.03,NEXT_STEP,1,0.0572579164343809,0.0650513021764957,0.9932883467893516,-0.3488374123288898,Fault_Interface,14,0.0,0.0,0.3,0.9932883467893516,-0.3488374123288898,,,,,,,,,,,,,,0.7075117421331147,53.79988917562845,53.09237743349533,GENROU_4,6,GENROU_1,1,0.9995304330428164,0.99971108119112,0.0004695669571834,GENROU_1,1,GENROU_4,6,1.5204489200888958,1.952644998032029,GENROU_5,8,GENROU_2,2,0.9995304330428164,1,0.9996006183241476,2,0.9996939305098248,3,0.99971108119112,6,0.9996169951418548,8
812,2,2.301,0.033,0.03,NEXT_STEP,0,0.0572555268520613,0.0650476729228887,0.9932952550530412,-0.3533465062716586,Fault_Interface,14,0.0,0.0,0.3,0.9932952550530412,-0.3533465062716586,,,,,,,,,,,,,,0.5100932204267732,53.46679794988316,52.95670472945638,GENROU_4,6,GENROU_1,1,0.999535231917586,0.9997346764927242,0.0004647680824139,GENROU_1,1,GENROU_4,6,1.520502877487689,1.9554320680243549,GENROU_5,8,GENROU_2,2,0.999535231917586,1,0.99957486832861,2,0.9996982886793152,3,0.9997346764927242,6,0.9996285383538362,8
814,2,2.304,0.033,0.03,NEXT_STEP,1,0.0572568040471363,0.0650493136331423,0.9932967274287592,-0.3537535480938448,Fault_Interface,14,0.0,0.0,0.3,0.9932967274287592,-0.3537535480938448,,,,,,,,,,,,,,0.4929575175210963,53.436705035402085,52.943747517880986,GENROU_4,6,GENROU_1,1,0.9995359762572052,0.99973644237244,0.0004640237427948,GENROU_1,1,GENROU_4,6,1.5205004421936308,1.955597861447094,GENROU_5,8,GENROU_2,2,0.9995359762572052,1,0.9995728256942664,2,0.9996984740418632,3,0.99973644237244,6,0.9996295530251208,8
816,2,2.337,0.033,0.03,NEXT_STEP,0,0.0572575599177347,0.0650503864340443,0.9933314440205236,-0.3582003852921853,Fault_Interface,14,0.0,0.0,0.3,0.9933314440205236,-0.3582003852921853,,,,,,,,,,,,,,0.3106646379828999,53.10976871867998,52.79910408069708,GENROU_4,6,GENROU_1,1,0.999546899650484,0.9997517613124568,0.000453100349516,GENROU_1,1,GENROU_4,6,1.5204188805083694,1.9567593806663357,GENROU_5,8,GENROU_2,2,0.999546899650484,1,0.999553879332254,2,0.9996984586770452,3,0.9997517613124568,6,0.9996402097073408,8
818,2,2.34,0.033,0.03,NEXT_STEP,1,0.0572614619534831,0.0650548070077185,0.9933333906175832,-0.3586032193974255,Fault_Interface,14,0.0,0.0,0.3,0.9933333906175832,-0.3586032193974255,,,,,,,,,,,,,,0.2946119422042912,53.08044759984195,52.78583565763766,GENROU_4,6,GENROU_1,1,0.9995481293589248,0.9997527836281004,0.0004518706410753,GENROU_1,1,GENROU_4,6,1.5204062856381593,1.9568094848193256,GENROU_5,8,GENROU_2,2,0.9995481293589248,1,0.9995524796443784,2,0.9996982755922746,3,0.9997527836281004,6,0.9996411305176872,8
820,2,2.373,0.033,0.03,NEXT_STEP,0,0.0572638458471103,0.0650583578904136,0.9933786325865136,-0.3630056364277225,Fault_Interface,14,0.0,0.0,0.3,0.9933786325865136,-0.3630056364277225,,,,,,,,,,,,,,0.1211410611811563,52.76379840439102,52.64265734320986,GENROU_4,6,GENROU_1,1,0.9995407045678334,0.99976019482515,0.0004592954321666,GENROU_2,2,GENROU_4,6,1.5202411665389766,1.9570179474289164,GENROU_5,8,GENROU_2,2,0.9995635462588148,1,0.9995407045678334,2,0.9996946016463896,3,0.99976019482515,6,0.9996506337103528,8
822,2,2.376,0.033,0.03,NEXT_STEP,1,0.0572688097949723,0.0650638538760809,0.993380364919505,-0.3634054339474209,Fault_Interface,14,0.0,0.0,0.3,0.993380364919505,-0.3634054339474209,,,,,,,,,,,,,,0.1056124491587366,52.735566728197405,52.62995427903867,GENROU_4,6,GENROU_1,1,0.9995399630819884,0.9997605255746956,0.0004600369180115,GENROU_2,2,GENROU_4,6,1.520223081765835,1.9570098012378032,GENROU_5,8,GENROU_2,2,0.999565107356262,1,0.9995399630819884,2,0.9996941227692174,3,0.9997605255746956,6,0.9996514391427757,8
824,2,2.409,0.033,0.03,NEXT_STEP,0,0.0572717851876438,0.06506834830299,0.9934220686323438,-0.3677790187221665,Fault_Interface,14,0.0,0.0,0.3,0.9934220686323438,-0.3677790187221665,,,,,,,,,,,,,,-0.0649063380259462,52.43203984026373,52.49694617828968,GENROU_4,6,GENROU_1,1,0.9995353359145596,0.9997607703358272,0.0004646640854403,GENROU_2,2,GENROU_4,6,1.5200204632404055,1.9568452477528824,GENROU_5,8,GENROU_2,2,0.9995833230950232,1,0.9995353359145596,2,0.9996876436084038,3,0.9997607703358272,6,0.9996595849550688,8
826,2,2.412,0.033,0.03,NEXT_STEP,1,0.0572761042687345,0.0650730388439875,0.9934233206326548,-0.368176674868142,Fault_Interface,14,0.0,0.0,0.3,0.9934233206326548,-0.368176674868142,,,,,,,,,,,,,,-0.0804174055224298,52.40509548599627,52.4855128915187,GENROU_4,6,GENROU_1,1,0.999535233343272,0.999760491686955,0.0004647666567281,GENROU_2,2,GENROU_4,6,1.520000958739658,1.956826740341597,GENROU_5,8,GENROU_2,2,0.9995850623988756,1,0.999535233343272,2,0.9996869509291666,3,0.999760491686955,6,0.9996602595086256,8
828,2,2.445,0.033,0.03,NEXT_STEP,0,0.0572787951896473,0.0650770955683877,0.9934511617178432,-0.3725341921905669,Fault_Interface,14,0.0,0.0,0.3,0.9934511617178432,-0.3725341921905669,,,,,,,,,,,,,,-0.2531632180412754,52.11623275185956,52.36939596990083,GENROU_4,6,GENROU_1,1,0.9995373702931496,0.9997545992244988,0.0004626297068505,GENROU_2,2,GENROU_4,6,1.5197990030382915,1.956756277128881,GENROU_5,8,GENROU_2,2,0.9996044538488792,1,0.9995373702931496,2,0.9996785879552186,3,0.9997545992244988,6,0.999666912243798,8
830,2,2.448,0.033,0.03,NEXT_STEP,1,0.0572815579018541,0.0650800421193384,0.993451570447854,-0.3729305210129721,Fault_Interface,14,0.0,0.0,0.3,0.993451570447854,-0.3729305210129721,,,,,,,,,,,,,,-0.2690905466096936,52.09065888103218,52.35974942764188,GENROU_4,6,GENROU_1,1,0.999537856470864,0.9997538154312856,0.000462143529136,GENROU_2,2,GENROU_4,6,1.5197812482241178,1.9567643753124655,GENROU_5,8,GENROU_2,2,0.999606230164343,1,0.999537856470864,2,0.999677766537886,3,0.9997538154312856,6,0.999667446755048,8
832,2,2.481,0.033,0.03,NEXT_STEP,0,0.0572833697499175,0.065082756783508,0.993458721508397,-0.3772817155874452,Fault_Interface,14,0.0,0.0,0.3,0.993458721508397,-0.3772817155874452,,,,,,,,,,,,,,-0.448363119116383,51.81680738729614,52.26517050641252,GENROU_4,6,GENROU_1,1,0.9995460616700084,0.999743011966964,0.0004539383299916,GENROU_2,2,GENROU_4,6,1.51960931304673,1.957133102861146,GENROU_5,8,GENROU_2,2,0.9996253541789702,1,0.9995460616700084,2,0.999668443302424,3,0.999743011966964,6,0.9996725406119704,8
834,2,2.484,0.033,0.03,NEXT_STEP,1,0.0572838857977504,0.0650832228154517,0.9934581499811546,-0.3776772999640182,Fault_Interface,14,0.0,0.0,0.3,0.9934581499811546,-0.3776772999640182,,,,,,,,,,,,,,-0.4650538520166601,51.79258515987363,52.25763901189029,GENROU_4,6,GENROU_1,1,0.99954706067959,0.9997418410739652,0.00045293932041,GENROU_2,2,GENROU_4,6,1.5195956507921808,1.9571936088236943,GENROU_5,8,GENROU_2,2,0.9996270468359952,1,0.99954706067959,2,0.9996675756071648,3,0.9997418410739652,6,0.9996729322773916,8
836,2,2.517,0.033,0.03,NEXT_STEP,0,0.0572841630454928,0.065083686025485,0.9934412410295372,-0.3820287167818073,Fault_Interface,14,0.0,0.0,0.3,0.9934412410295372,-0.3820287167818073,,,,,,,,,,,,,,-0.6541551257789631,51.53306851089552,52.18722363667448,GENROU_4,6,GENROU_1,1,0.9995603887549306,0.9997274605950742,0.0004396112450694,GENROU_2,2,GENROU_4,6,1.5194740901135124,1.9582264845262385,GENROU_5,8,GENROU_2,2,0.999644718621232,1,0.9995603887549306,2,0.9996581601335974,3,0.9997274605950742,6,0.9996764703881946,8
838,2,2.52,0.033,0.03,NEXT_STEP,1,0.0572820811181622,0.0650812735692702,0.9934396814303172,-0.3824239357812406,Fault_Interface,14,0.0,0.0,0.3,0.9934396814303172,-0.3824239357812406,,,,,,,,,,,,,,-0.6718621246518781,51.51009534097405,52.181957465625935,GENROU_4,6,GENROU_1,1,0.9995618050657958,0.9997260264871084,0.0004381949342041,GENROU_2,2,GENROU_4,6,1.5194659979585257,1.958354552764936,GENROU_5,8,GENROU_2,2,0.9996462331627162,1,0.9995618050657958,2,0.999657321198382,3,0.9997260264871084,6,0.9996767225508778,8
840,2,2.553,0.033,0.03,NEXT_STEP,0,0.0572808656271009,0.0650794595676862,0.993397906646932,-0.3867792077879122,Fault_Interface,14,0.0,0.0,0.3,0.993397906646932,-0.3867792077879122,,,,,,,,,,,,,,-0.873045490427663,51.26343348703586,52.136478977463526,GENROU_4,6,GENROU_1,1,0.9995791330682596,0.9997094261881888,0.0004208669317404,GENROU_2,2,GENROU_4,6,1.519406478609667,1.9601652639321805,GENROU_5,8,GENROU_2,2,0.9996615727130782,1,0.9995791330682596,2,0.99964857881827,3,0.9997094261881888,6,0.9996787730321152,8
842,2,2.556,0.033,0.03,NEXT_STEP,1,0.0572761977146309,0.0650742305893552,0.9933953824537112,-0.387174256617935,Fault_Interface,14,0.0,0.0,0.3,0.9933953824537112,-0.387174256617935,,,,,,,,,,,,,,-0.891925692173291,51.24154458651739,52.13347027869068,GENROU_4,6,GENROU_1,1,0.9995808585833,0.9997078512098748,0.0004191414166999,GENROU_2,2,GENROU_4,6,1.519404649077762,1.9603665253336933,GENROU_5,8,GENROU_2,2,0.9996628436694904,1,0.9995808585833,2,0.9996478325153068,3,0.9997078512098748,6,0.999678894684252,8
844,2,2.589,0.033,0.03,NEXT_STEP,0,0.0572732149965229,0.0650698120102891,0.9933305057442736,-0.3915340781956414,Fault_Interface,14,0.0,0.0,0.3,0.9933305057442736,-0.3915340781956414,,,,,,,,,,,,,,-1.1064074659877106,51.00569788580415,52.11210535179186,GENROU_4,6,GENROU_1,1,0.9996009614944568,0.9996903364900614,0.0003990385055432,GENROU_2,2,GENROU_4,6,1.5194112896779968,1.9629728233682289,GENROU_5,8,GENROU_2,2,0.999675291973556,1,0.9996009614944568,2,0.9996403912205524,3,0.9996903364900614,6,0.999679584263626,8
846,2,2.592,0.033,0.03,NEXT_STEP,1,0.0572662266513373,0.0650620381164782,0.9933271260935986,-0.3919289693787991,Fault_Interface,14,0.0,0.0,0.3,0.9933271260935986,-0.3919289693787991,,,,,,,,,,,,,,-1.1265255417679692,50.984688931141136,52.111214472909104,GENROU_4,6,GENROU_1,1,0.9996028822096322,0.9996887352451158,0.0003971177903677,GENROU_2,2,GENROU_4,6,1.5194157423274817,1.9632449999962664,GENROU_5,8,GENROU_2,2,0.9996762830606076,1,0.9996028822096322,2,0.9996397877148911,3,0.9996887352451158,6,0.9996795893863928,8
848,2,2.625,0.033,0.03,NEXT_STEP,0,0.0572617716017017,0.0650554196200346,0.993242399812438,-0.3962916418554333,Fault_Interface,14,0.0,0.0,0.3,0.993242399812438,-0.3962916418554333,,,,,,,,,,,,,,-1.3545499920379132,50.75730434871716,52.111854340755066,GENROU_4,6,GENROU_1,1,0.999624508119564,0.9996855915024856,0.0003754918804359,GENROU_2,2,GENROU_1,1,1.5194861919245843,1.9665871272414104,GENROU_5,8,GENROU_2,2,0.9996855915024856,1,0.999624508119564,2,0.9996341165976498,3,0.9996714966196836,6,0.999679094933323,8
850,2,2.628,0.033,0.03,NEXT_STEP,1,0.0572525878770606,0.0650452453414207,0.9932384773582158,-0.3966861393500455,Fault_Interface,14,0.0,0.0,0.3,0.9932384773582158,-0.3966861393500455,,,,,,,,,,,,,,-1.375886459131468,50.73695344684764,52.1128399059791,GENROU_4,6,GENROU_1,1,0.99962651089851,0.9996862935473956,0.00037348910149,GENROU_2,2,GENROU_1,1,1.5194964496347716,1.9669217747052865,GENROU_5,8,GENROU_2,2,0.9996862935473956,1,0.99962651089851,2,0.9996336909688932,3,0.9996699706269075,6,0.9996790016311576,8
852,2,2.661,0.033,0.03,NEXT_STEP,0,0.0572468403048812,0.0650366562079712,0.993138492269172,-0.4010477989607324,Fault_Interface,14,0.0,0.0,0.3,0.993138492269172,-0.4010477989607324,,,,,,,,,,,,,,-1.6168344061809885,50.51559388299221,52.132428289173205,GENROU_4,6,GENROU_1,1,0.9996300915495554,0.9996924917658248,0.0003699084504446,GENROU_3,3,GENROU_1,1,1.5196233057830286,1.97088200224983,GENROU_5,8,GENROU_2,2,0.9996924917658248,1,0.9996484510383812,2,0.9996300915495554,3,0.9996540356811436,6,0.999677540062516,8
854,2,2.664,0.033,0.03,NEXT_STEP,1,0.0572361856239193,0.0650249162193286,0.9931340984616404,-0.4014416403938669,Fault_Interface,14,0.0,0.0,0.3,0.9931340984616404,-0.4014416403938669,,,,,,,,,,,,,,-1.6392971563856924,50.4956812182336,52.134978374619294,GENROU_4,6,GENROU_1,1,0.9996298635573873,0.9996929189312104,0.0003701364426127,GENROU_3,3,GENROU_1,1,1.5196384085471806,1.971266290777268,GENROU_5,8,GENROU_2,2,0.9996929189312104,1,0.999650429637726,2,0.9996298635573873,3,0.9996526699408372,6,0.9996773694835236,8
856,2,2.697,0.033,0.03,NEXT_STEP,0,0.0572295313873499,0.0650149467096607,0.993023947359668,-0.4057968334819487,Fault_Interface,14,0.0,0.0,0.3,0.993023947359668,-0.4057968334819487,,,,,,,,,,,,,,-1.8918264910256792,50.27802336971319,52.16984986073887,GENROU_4,6,GENROU_1,1,0.9996284723736863,0.9996962659410048,0.0003715276263136,GENROU_3,3,GENROU_1,1,1.519810805847868,1.9756886935734748,GENROU_5,8,GENROU_2,2,0.9996962659410048,1,0.9996715792144314,2,0.9996284723736863,3,0.9996388685932188,6,0.9996751865273232,8
858,2,2.7,0.033,0.03,NEXT_STEP,1,0.0572179059560282,0.0650021774052238,0.9930193276888803,-0.4061895762504484,Fault_Interface,14,0.0,0.0,0.3,0.9930193276888803,-0.4061895762504484,,,,,,,,,,,,,,-1.9152647476254383,50.25834742378106,52.173612171406496,GENROU_4,6,GENROU_1,1,0.9996284471863656,0.9996964507696714,0.0003715528136344,GENROU_3,3,GENROU_1,1,1.5198295969705014,1.976107244810267,GENROU_5,8,GENROU_2,2,0.9996964507696714,1,0.9996734393480736,2,0.9996284471863656,3,0.999637728960413,6,0.9996749620816168,8
860,2,2.733,0.033,0.03,NEXT_STEP,0,0.0572105339309335,0.0649911599177754,0.992904437170666,-0.4105316268648635,Fault_Interface,14,0.0,0.0,0.3,0.992904437170666,-0.4105316268648635,,,,,,,,,,,,,,-2.1774716968618777,50.042337934606095,52.21980963146797,GENROU_4,6,GENROU_1,1,0.9996266750330968,0.9996973778557408,0.0003733249669032,GENROU_4,6,GENROU_1,1,1.5200345699216138,1.9808165746027624,GENROU_5,8,GENROU_2,2,0.9996973778557408,1,0.9996928474955714,2,0.9996292486425968,3,0.9996266750330968,6,0.9996723201665748,8
862,2,2.736,0.033,0.03,NEXT_STEP,1,0.057198409904274,0.0649778563891009,0.9928998556552484,-0.4109227372811014,Fault_Interface,14,0.0,0.0,0.3,0.9928998556552484,-0.4109227372811014,,,,,,,,,,,,,,-2.2016912919034133,50.02272766214678,52.22441895405019,GENROU_4,6,GENROU_1,1,0.9996258072418184,0.9996973657538776,0.0003741927581817,GENROU_4,6,GENROU_1,1,1.5200557468761,1.9812530021233323,GENROU_5,8,GENROU_2,2,0.9996973657538776,1,0.9996945107806648,2,0.9996294184052318,3,0.9996258072418184,6,0.9996720661533932,8
864,2,2.769,0.033,0.03,NEXT_STEP,0,0.0571908516334242,0.064966511259518,0.9927852631577172,-0.4152443839547363,Fault_Interface,14,0.0,0.0,0.3,0.9927852631577172,-0.4152443839547363,,,,,,,,,,,,,,-2.4712808514412377,49.80669313450686,52.277973985948094,GENROU_4,6,GENROU_1,1,0.9996178932101716,0.9997114165235162,0.0003821067898284,GENROU_4,6,GENROU_2,2,1.5202793533750425,1.9860699831551427,GENROU_5,8,GENROU_2,2,0.999696414471658,1,0.9997114165235162,2,0.9996322651707756,3,0.9996178932101716,6,0.9996692322098562,8
866,2,2.772,0.033,0.03,NEXT_STEP,1,0.057178834720839,0.0649533707649547,0.9927808562552236,-0.4156333221678163,Fault_Interface,14,0.0,0.0,0.3,0.9927808562552236,-0.4156333221678163,,,,,,,,,,,,,,-2.4960598706110084,49.78701575936869,52.2830756299797,GENROU_4,6,GENROU_1,1,0.9996173229460796,0.9997128231324652,0.0003826770539202,GENROU_4,6,GENROU_2,2,1.52030157152937,1.9865081764711592,GENROU_5,8,GENROU_2,2,0.9996962580634026,1,0.9997128231324652,2,0.9996326111327578,3,0.9996173229460796,6,0.999668972777806,8
868,2,2.805,0.033,0.03,NEXT_STEP,0,0.0571712949378713,0.0649420558632957,0.992671229655794,-0.4199270445260629,Fault_Interface,14,0.0,0.0,0.3,0.992671229655794,-0.4199270445260629,,,,,,,,,,,,,,-2.7705155591081354,49.56972502443898,52.34024058354712,GENROU_4,6,GENROU_1,1,0.9996127269002332,0.9997266778062436,0.0003872730997667,GENROU_4,6,GENROU_2,2,1.520530224278387,1.991263047523652,GENROU_5,8,GENROU_2,2,0.999694020231338,1,0.9997266778062436,2,0.9996372498418448,3,0.9996127269002332,6,0.9996662062878918,8
870,2,2.808,0.033,0.03,NEXT_STEP,1,0.0571598525920148,0.064929566436317,0.9926671669917442,-0.4203132426686063,Fault_Interface,14,0.0,0.0,0.3,0.9926671669917442,-0.4203132426686063,,,,,,,,,,,,,,-2.7956194942195247,49.54988959455149,52.34550908877101,GENROU_4,6,GENROU_1,1,0.9996124610011602,0.9997277878608862,0.0003875389988398,GENROU_4,6,GENROU_2,2,1.5205522323310412,1.9916883236459275,GENROU_5,8,GENROU_2,2,0.9996937741134194,1,0.9997277878608862,2,0.9996377448894816,3,0.9996124610011602,6,0.9996659643909396,8
872,2,2.841,0.033,0.03,NEXT_STEP,0,0.0571526307922274,0.0649187375711111,0.9925663703798548,-0.424571790501656,Fault_Interface,14,0.0,0.0,0.3,0.9925663703798548,-0.424571790501656,,,,,,,,,,,,,,-3.0723634089662317,49.330571596798094,52.40293500576433,GENROU_4,6,GENROU_1,1,0.999611164248922,0.9997382635124452,0.0003888357510779,GENROU_4,6,GENROU_2,2,1.520773439016365,1.9962312485825509,GENROU_5,8,GENROU_2,2,0.9996908378035856,1,0.9997382635124452,2,0.9996438449361468,3,0.999611164248922,6,0.999663506341331,8
874,2,2.8440000000000003,0.033,0.03,NEXT_STEP,1,0.057142163916065,0.0649073305373478,0.9925627731597838,-0.4249547051974648,Fault_Interface,14,0.0,0.0,0.3,0.9925627731597838,-0.4249547051974648,,,,,,,,,,,,,,-3.0975590665615864,49.31052872156054,52.40808778812213,GENROU_4,6,GENROU_1,1,0.999611192689211,0.9997390572280296,0.000388807310789,GENROU_4,6,GENROU_2,2,1.520794125360152,1.996631092939452,GENROU_5,8,GENROU_2,2,0.99969055398656,1,0.9997390572280296,2,0.999644456281247,3,0.999611192689211,6,0.9996633028650896,8
876,2,2.877,0.033,0.03,NEXT_STEP,0,0.0571356186021597,0.0648974891986118,0.9924737309773206,-0.42917148203274,Fault_Interface,14,0.0,0.0,0.3,0.9924737309773206,-0.42917148203274,,,,,,,,,,,,,,-3.374095231897247,49.088851808278754,52.462947040176005,GENROU_4,6,GENROU_1,1,0.9996130053565416,0.9997460419685682,0.0003869946434582,GENROU_4,6,GENROU_2,2,1.5209972008227477,2.0008390021276443,GENROU_5,8,GENROU_2,2,0.9996874584705971,1,0.9997460419685682,2,0.9996516393259088,3,0.9996130053565416,6,0.9996613659025914,8
878,2,2.88,0.033,0.03,NEXT_STEP,1,0.0571264683160085,0.064887548800174,0.9924706575223562,-0.4295506280198582,Fault_Interface,14,0.0,0.0,0.3,0.9924706575223562,-0.4295506280198582,,,,,,,,,,,,,,-3.399162834150978,49.0685902114812,52.46775304563218,GENROU_4,6,GENROU_1,1,0.9996133038541406,0.9997465186765672,0.0003866961458593,GENROU_4,6,GENROU_2,2,1.5210156529298982,2.00120358539672,GENROU_5,8,GENROU_2,2,0.9996871827605212,1,0.9997465186765672,2,0.9996523311494848,3,0.9996133038541406,6,0.999661218531798,8
880,2,2.9130000000000003,0.033,0.03,NEXT_STEP,0,0.0571206723997005,0.064878850747848,0.992395486632704,-0.4337199070097158,Fault_Interface,14,0.0,0.0,0.3,0.992395486632704,-0.4337199070097158,,,,,,,,,,,,,,-3.6731983275366393,48.84461070424487,52.5178090317815,GENROU_4,6,GENROU_1,1,0.9996178958501264,0.999750100707523,0.0003821041498734,GENROU_4,6,GENROU_2,2,1.5211921908011643,2.004984450736808,GENROU_5,8,GENROU_2,2,0.9996843846734872,1,0.999750100707523,2,0.9996601997763837,3,0.9996178958501264,6,0.9996599785284472,8
882,2,2.916,0.033,0.03,NEXT_STEP,1,0.0571128712924418,0.0648703818586583,0.9923930857500066,-0.4340948203409507,Fault_Interface,14,0.0,0.0,0.3,0.9923930857500066,-0.4340948203409507,,,,,,,,,,,,,,-3.697941422742818,48.82415138536174,52.52209280810455,GENROU_4,6,GENROU_1,1,0.9996184289342452,0.9997502769457928,0.0003815710657547,GENROU_4,6,GENROU_2,2,1.5212077502970842,2.0053068743470117,GENROU_5,8,GENROU_2,2,0.9996841541475886,1,0.9997502769457928,2,0.999660935880554,3,0.9996184289342452,6,0.999659901418972,8
884,2,2.949,0.033,0.03,NEXT_STEP,0,0.0571079894068021,0.0648630328659311,0.9923329356816342,-0.4382120465272469,Fault_Interface,14,0.0,0.0,0.3,0.9923329356816342,-0.4382120465272469,,,,,,,,,,,,,,-3.967481927071075,48.59824052595437,52.56572245302544,GENROU_4,6,GENROU_1,1,0.9996253647911362,0.9997507194218916,0.0003746352088638,GENROU_4,6,GENROU_2,2,1.5213516472129645,2.0086005536503846,GENROU_5,8,GENROU_2,2,0.9996820056895076,1,0.9997507194218916,2,0.9996690991779767,3,0.9996253647911362,6,0.9996594916863618,8
886,2,2.952,0.033,0.03,NEXT_STEP,1,0.057101917009566,0.0648564793237987,0.9923310660162392,-0.4385824610991277,Fault_Interface,14,0.0,0.0,0.3,0.9923310660162392,-0.4385824610991277,,,,,,,,,,,,,,-3.991734840060504,48.57762937972737,52.56936421978787,GENROU_4,6,GENROU_1,1,0.9996260889821524,0.9997506263578828,0.0003739110178476,GENROU_4,6,GENROU_2,2,1.5213638194945482,2.0088767706959176,GENROU_5,8,GENROU_2,2,0.999681847234138,1,0.9997506263578828,2,0.99966984481704,3,0.9996260889821524,6,0.9996594948802058,8
888,2,2.9850000000000003,0.033,0.03,NEXT_STEP,0,0.0570980293993716,0.064850646822068,0.9922861879934154,-0.4426443860272542,Fault_Interface,14,0.0,0.0,0.3,0.9922861879934154,-0.4426443860272542,,,,,,,,,,,,,,-4.255153070164095,48.35038774000816,52.60554081017226,GENROU_4,6,GENROU_1,1,0.9996348626542392,0.9997483344360282,0.0003651373457609,GENROU_4,6,GENROU_2,2,1.521471554328001,2.011654110300748,GENROU_5,8,GENROU_2,2,0.9996805857050208,1,0.9997483344360282,2,0.99967794052935,3,0.9996348626542392,6,0.9996600018279896,8
890,2,2.988,0.033,0.03,NEXT_STEP,1,0.0570934864114908,0.0648457494049274,0.9922849617524128,-0.4430100182301509,Fault_Interface,14,0.0,0.0,0.3,0.9922849617524128,-0.4430100182301509,,,,,,,,,,,,,,-4.278785889730608,48.32968743722756,52.60847332695817,GENROU_4,6,GENROU_1,1,0.999635729703962,0.9997480143530412,0.000364270296038,GENROU_4,6,GENROU_2,2,1.5214801667258206,2.011882858953861,GENROU_5,8,GENROU_2,2,0.9996805156053729,1,0.9997480143530412,2,0.9996786646296058,3,0.999635729703962,6,0.999660090994546,8
892,2,3.021,0.033,0.03,NEXT_STEP,0,0.0570906308556838,0.0648414446629977,0.9922549191562264,-0.4470147281796569,Fault_Interface,14,0.0,0.0,0.3,0.9922549191562264,-0.4470147281796569,,,,,,,,,,,,,,-4.534862649515659,48.101855594856985,52.636718244372645,GENROU_4,6,GENROU_1,1,0.999645799980425,0.9997434988281734,0.0003542000195749,GENROU_4,6,GENROU_2,2,1.5215504607669006,2.014143224594561,GENROU_5,8,GENROU_2,2,0.9996802641582684,1,0.9997434988281734,2,0.9996863766148238,3,0.999645799980425,6,0.9996615527227696,8
894,2,3.024,0.033,0.03,NEXT_STEP,1,0.0570876768742714,0.0648382946891439,0.992254224327946,-0.4473754793214637,Fault_Interface,14,0.0,0.0,0.3,0.992254224327946,-0.4473754793214637,,,,,,,,,,,,,,-4.557783716769055,48.081137514532735,52.638921231301794,GENROU_4,6,GENROU_1,1,0.9996467599376684,0.9997430019390064,0.0003532400623315,GENROU_4,6,GENROU_2,2,1.5215554766661692,2.014325606603913,GENROU_5,8,GENROU_2,2,0.9996802885890618,1,0.9997430019390064,2,0.9996870529014288,3,0.9996467599376684,6,0.9996617291219086,8
896,2,3.057,0.033,0.03,NEXT_STEP,0,0.0570857475119525,0.0648354019422984,0.9922379196023514,-0.4513222779023387,Fault_Interface,14,0.0,0.0,0.3,0.9922379196023514,-0.4513222779023387,,,,,,,,,,,,,,-4.805723380467705,47.85351191531542,52.65923529578313,GENROU_4,6,GENROU_1,1,0.9996575806955764,0.9997368370726925,0.0003424193044235,GENROU_4,6,GENROU_2,2,1.521588139884003,2.0160927364807883,GENROU_5,8,GENROU_2,2,0.9996810689801288,1,0.9997368370726925,2,0.9996941261335464,3,0.9996575806955764,6,0.9996641358562964,8
