iter,outer_iter,t_granted,cosim_dt,tx_tds_step,state,updated,P_total,Q_total,Vmag,Vang_rad,fault_idx,fault_bus,fault_active,fault_rf,fault_xf,fault_bus_vmag,fault_bus_vang_rad,event_line_idx,event_bus1,event_bus2,event_line_status,event_bus1_vmag,event_bus1_vang_rad,event_bus2_vmag,event_bus2_vang_rad,event_bus_angle_diff_deg,postfault_line_idx,postfault_bus1,postfault_bus2,postfault_line_status,delta_min_deg,delta_max_deg,delta_spread_deg,delta_min_idx,delta_min_bus,delta_max_idx,delta_max_bus,omega_min_pu,omega_max_pu,omega_max_dev,omega_min_idx,omega_min_bus,omega_max_idx,omega_max_bus,vf_min_pu,vf_max_pu,vf_min_idx,vf_min_bus,vf_max_idx,vf_max_bus
3944,2,28.08,0.03,0.03,NEXT_STEP,0,0.04408224790783151,0.04709893405697022,0.9998604191417412,-1.8358818251893294,Fault_Interface,14,0.0,0.0,0.3,0.9998604191417412,-1.8358818251893294,,,,,,,,,,,,,,-84.31725584471938,-31.780430342661376,52.53682550205801,GENROU_4,6,GENROU_1,1,0.9999165990772413,0.9999169483528351,8.340092275871402e-05,GENROU_3,3,GENROU_4,6,1.5006388521033744,2.0080418440497296,GENROU_5,8,GENROU_2,2
3946,2,28.083,0.03,0.03,NEXT_STEP,1,0.044068119196745636,0.047081754798482596,0.9998685914873284,-1.8359723719956467,Fault_Interface,14,0.0,0.0,0.3,0.9998685914873284,-1.8359723719956467,,,,,,,,,,,,,,-84.32263713782328,-31.78582649555499,52.53681064226829,GENROU_4,6,GENROU_1,1,0.9999166125376056,0.9999169623538343,8.338746239444639e-05,GENROU_3,3,GENROU_4,6,1.5006379178111853,2.0080408341138,GENROU_5,8,GENROU_2,2
3948,2,28.113,0.03,0.03,NEXT_STEP,0,0.044067338739869004,0.04707926790170438,0.9998673038752149,-1.8369138005087426,Fault_Interface,14,0.0,0.0,0.3,0.9998673038752149,-1.8369138005087426,,,,,,,,,,,,,,-84.37640760816002,-31.839745323850828,52.536662284309195,GENROU_4,6,GENROU_1,1,0.9999167442638802,0.9999170934053848,8.325573611978054e-05,GENROU_3,3,GENROU_4,6,1.5006253109124097,2.0080309082942875,GENROU_5,8,GENROU_2,2
3950,2,28.116,0.03,0.03,NEXT_STEP,1,0.044053283215366466,0.04706219618206529,0.999875427107725,-1.8370042006677205,Fault_Interface,14,0.0,0.0,0.3,0.999875427107725,-1.8370042006677205,,,,,,,,,,,,,,-84.38177950231696,-31.8451320592129,52.53664744310406,GENROU_4,6,GENROU_1,1,0.9999167577002163,0.9999171073922405,8.324229978373676e-05,GENROU_3,3,GENROU_4,6,1.5006243757496922,2.0080298939445105,GENROU_5,8,GENROU_2,2
3952,2,28.146,0.03,0.03,NEXT_STEP,0,0.04405248213130621,0.047059716080733414,0.9998741466679212,-1.8379439781850322,Fault_Interface,14,0.0,0.0,0.3,0.9998741466679212,-1.8379439781850322,,,,,,,,,,,,,,-84.43545602680658,-31.89895681601445,52.53649921079213,GENROU_4,6,GENROU_1,1,0.9999168892012681,0.9999172383270348,8.31107987319113e-05,GENROU_3,3,GENROU_4,6,1.5006117925763074,2.0080198953761763,GENROU_5,8,GENROU_2,2
3954,2,28.149,0.03,0.03,NEXT_STEP,1,0.044038445526626266,0.0470426297438578,0.9998822723002346,-1.8380342211412977,Fault_Interface,14,0.0,0.0,0.3,0.9998822723002346,-1.8380342211412977,,,,,,,,,,,,,,-84.44081853052936,-31.904334156802,52.536484373727355,GENROU_4,6,GENROU_1,1,0.9999169026148157,0.9999172522988055,8.309738518430532e-05,GENROU_3,3,GENROU_4,6,1.5006108604531696,2.0080188702702912,GENROU_5,8,GENROU_2,2
3956,2,28.179,0.03,0.03,NEXT_STEP,0,0.04403769363265081,0.04704023012986459,0.9998809571416662,-1.838972371890804,Fault_Interface,14,0.0,0.0,0.3,0.9998809571416662,-1.838972371890804,,,,,,,,,,,,,,-84.49440120093224,-31.958065069213315,52.536336131718926,GENROU_4,6,GENROU_1,1,0.9999170338840057,0.9999173830606105,8.296611599434289e-05,GENROU_3,3,GENROU_4,6,1.500598327493506,2.008008823707747,GENROU_5,8,GENROU_2,2
3958,2,28.182,0.03,0.03,NEXT_STEP,1,0.044023669685103635,0.04702315627538889,0.9998890761383584,-1.8390624549041763,Fault_Interface,14,0.0,0.0,0.3,0.9998890761383584,-1.8390624549041763,,,,,,,,,,,,,,-84.49975432659637,-31.963433037658838,52.536321288937536,GENROU_4,6,GENROU_1,1,0.999917047273461,0.9999173970114844,8.295272653902064e-05,GENROU_3,3,GENROU_4,6,1.500597403551919,2.0080078011407227,GENROU_5,8,GENROU_2,2
3960,2,28.212,0.03,0.03,NEXT_STEP,0,0.04402291593541263,0.04702075672790435,0.999887761767066,-1.839998971209184,Fault_Interface,14,0.0,0.0,0.3,0.999887761767066,-1.839998971209184,,,,,,,,,,,,,,-84.55324327883476,-32.01707032148809,52.536172957346665,GENROU_4,6,GENROU_1,1,0.9999171783093043,0.999917527580629,8.282169069573353e-05,GENROU_3,3,GENROU_4,6,1.5005849329744874,2.0079978230580022,GENROU_5,8,GENROU_2,2
3962,2,28.215,0.03,0.03,NEXT_STEP,1,0.04400891590909922,0.04700371228881809,0.9998958666663684,-1.8400888971010965,Fault_Interface,14,0.0,0.0,0.3,0.9998958666663684,-1.8400888971010965,,,,,,,,,,,,,,-84.55858704025295,-32.02242893845428,52.53615810179866,GENROU_4,6,GENROU_1,1,0.9999171916754649,0.9999175415114022,8.280832453511078e-05,GENROU_3,3,GENROU_4,6,1.5005840135122168,2.007996812678744,GENROU_5,8,GENROU_2,2
3964,2,28.245,0.03,0.03,NEXT_STEP,0,0.044008163277197074,0.047001317634189736,0.9998945528550758,-1.8410237813494263,Fault_Interface,14,0.0,0.0,0.3,0.9998945528550758,-1.8410237813494263,,,,,,,,,,,,,,-84.61198241171444,-32.07597279178494,52.536009619929494,GENROU_4,6,GENROU_1,1,0.9999173224857251,0.9999176718901688,8.267751427493142e-05,GENROU_3,3,GENROU_4,6,1.5005715907843404,2.007986925346052,GENROU_5,8,GENROU_2,2
3966,2,28.248,0.03,0.03,NEXT_STEP,1,0.043994186240771206,0.04698430143588869,0.9999026442560395,-1.8411135501572518,Fault_Interface,14,0.0,0.0,0.3,0.9999026442560395,-1.8411135501572518,,,,,,,,,,,,,,-84.61731682255632,-32.08132207585651,52.53599474669981,GENROU_4,6,GENROU_1,1,0.9999173358291595,0.9999176857998963,8.266417084046296e-05,GENROU_3,3,GENROU_4,6,1.5005706751233554,2.0079859203455346,GENROU_5,8,GENROU_2,2
3968,2,28.278,0.03,0.03,NEXT_STEP,0,0.043993434446628225,0.04698191112929635,0.9999013315716659,-1.8420468050183374,Fault_Interface,14,0.0,0.0,0.3,0.9999013315716659,-1.8420468050183374,,,,,,,,,,,,,,-84.67061875296028,-32.134772675891604,52.535846077068676,GENROU_4,6,GENROU_1,1,0.9999174664194376,0.9999178159789548,8.253358056242721e-05,GENROU_3,3,GENROU_4,6,1.500558297808355,2.007976064660625,GENROU_5,8,GENROU_2,2
3970,2,28.281,0.03,0.03,NEXT_STEP,1,0.04397944470234108,0.04696490250332324,0.9999094225121516,-1.8421364066004051,Fault_Interface,14,0.0,0.0,0.3,0.9999094225121516,-1.8421364066004051,,,,,,,,,,,,,,-84.67594382748315,-32.140112643729275,52.53583118375388,GENROU_4,6,GENROU_1,1,0.9999174797414933,0.9999178298691047,8.252025850674638e-05,GENROU_3,3,GENROU_4,6,1.5005573858282322,2.007975060216553,GENROU_5,8,GENROU_2,2
3972,2,28.311,0.03,0.03,NEXT_STEP,0,0.04397863433556041,0.04696242239249961,0.9999081552080704,-1.843068019096267,Fault_Interface,14,0.0,0.0,0.3,0.9999081552080704,-1.843068019096267,,,,,,,,,,,,,,-84.72915244860623,-32.1934701416259,52.53568230698033,GENROU_4,6,GENROU_1,1,0.9999176101410349,0.9999179599010078,8.238985896513729e-05,GENROU_3,3,GENROU_4,6,1.5005450476543631,2.007965167674068,GENROU_5,8,GENROU_2,2
3974,2,28.314,0.03,0.03,NEXT_STEP,1,0.04396471631913433,0.04694548317905678,0.999916211219251,-1.8431574769409351,Fault_Interface,14,0.0,0.0,0.3,0.999916211219251,-1.8431574769409351,,,,,,,,,,,,,,-84.73446819743602,-32.198800806683295,52.53566739075272,GENROU_4,6,GENROU_1,1,0.9999176234452359,0.9999179737770855,8.237655476406314e-05,GENROU_3,3,GENROU_4,6,1.5005441322291537,2.0079641542155486,GENROU_5,8,GENROU_2,2
3976,2,28.344,0.03,0.03,NEXT_STEP,0,0.043963970796557124,0.04694310912596358,0.9999149041778298,-1.8440874765443516,Fault_Interface,14,0.0,0.0,0.3,0.9999149041778298,-1.8440874765443516,,,,,,,,,,,,,,-84.7875836191313,-32.25206533263066,52.53551828650064,GENROU_4,6,GENROU_1,1,0.9999177536592023,0.999918103630222,8.22463407976759e-05,GENROU_3,3,GENROU_4,6,1.5005318073601055,2.007954156050664,GENROU_5,8,GENROU_2,2
3978,2,28.347,0.03,0.03,NEXT_STEP,1,0.04395006192274511,0.046926176194214415,0.9999229562115085,-1.8441767751391434,Fault_Interface,14,0.0,0.0,0.3,0.9999229562115085,-1.8441767751391434,,,,,,,,,,,,,,-84.79289005516655,-32.257386707249765,52.53550334791679,GENROU_4,6,GENROU_1,1,0.9999177669425195,0.999918117479801,8.223305748045195e-05,GENROU_3,3,GENROU_4,6,1.5005308987465942,2.007953130310476,GENROU_5,8,GENROU_2,2
3980,2,28.377,0.03,0.03,NEXT_STEP,0,0.0439493123149627,0.04692379828415975,0.9999216510195063,-1.8451051539325491,Fault_Interface,14,0.0,0.0,0.3,0.9999216510195063,-1.8451051539325491,,,,,,,,,,,,,,-84.84591242850524,-32.310558387711616,52.53535404079363,GENROU_4,6,GENROU_1,1,0.9999178969536976,0.9999182470872358,8.210304630240639e-05,GENROU_3,3,GENROU_4,6,1.5005186344485024,2.007943089565319,GENROU_5,8,GENROU_2,2
3982,2,28.38,0.03,0.03,NEXT_STEP,1,0.043935427479972665,0.04690689537834227,0.9999296887285334,-1.8451942967543613,Fault_Interface,14,0.0,0.0,0.3,0.9999296887285334,-1.8451942967543613,,,,,,,,,,,,,,-84.85120956932796,-32.31587048484589,52.535339084482075,GENROU_4,6,GENROU_1,1,0.9999179102166513,0.9999182609120627,8.208978334867112e-05,GENROU_3,3,GENROU_4,6,1.5005177312684437,2.007942069500536,GENROU_5,8,GENROU_2,2
3984,2,28.41,0.03,0.03,NEXT_STEP,0,0.04393467947168209,0.046904523274240544,0.999928383720813,-1.8461210568448578,Fault_Interface,14,0.0,0.0,0.3,0.999928383720813,-1.8461210568448578,,,,,,,,,,,,,,-84.90413906693436,-32.36894944321624,52.535189623718125,GENROU_4,6,GENROU_1,1,0.9999180400304722,0.9999183902838519,8.19599695277562e-05,GENROU_3,3,GENROU_4,6,1.5005055183043887,2.0079321076252685,GENROU_5,8,GENROU_2,2
3986,2,28.413,0.03,0.03,NEXT_STEP,1,0.04392078162483879,0.04688762744516774,0.9999364211425608,-1.846210033419362,Fault_Interface,14,0.0,0.0,0.3,0.9999364211425608,-1.846210033419362,,,,,,,,,,,,,,-84.90942692936466,-32.3742522744799,52.535174654884756,GENROU_4,6,GENROU_1,1,0.9999180532741596,0.9999184040855831,8.19467258403872e-05,GENROU_3,3,GENROU_4,6,1.5005046184425124,2.0079310979842395,GENROU_5,8,GENROU_2,2
3988,2,28.443,0.03,0.03,NEXT_STEP,0,0.043919974938780235,0.04688516520085324,0.9999351612288451,-1.8471351614132105,Fault_Interface,14,0.0,0.0,0.3,0.9999351612288451,-1.8471351614132105,,,,,,,,,,,,,,-84.96226370202743,-32.42723861542641,52.53502508660102,GENROU_4,6,GENROU_1,1,0.9999181829178477,0.9999185332778717,8.181708215226902e-05,GENROU_3,3,GENROU_4,6,1.5004924424087758,2.007921157487624,GENROU_5,8,GENROU_2,2
3990,2,28.446,0.03,0.03,NEXT_STEP,1,0.04390614871765479,0.046868338615937546,0.999943163767181,-1.8472239952003418,Fault_Interface,14,0.0,0.0,0.3,0.999943163767181,-1.8472239952003418,,,,,,,,,,,,,,-84.9675422989948,-32.432532190092836,52.535010108901965,GENROU_4,6,GENROU_1,1,0.9999181961456839,0.9999185470626417,8.180385431610926e-05,GENROU_3,3,GENROU_4,6,1.5004915392180302,2.0079201398685766,GENROU_5,8,GENROU_2,2
3992,2,28.476,0.03,0.03,NEXT_STEP,0,0.0439054067676598,0.04686598234800663,0.9999418638582719,-1.8481475202085251,Fault_Interface,14,0.0,0.0,0.3,0.9999418638582719,-1.8481475202085251,,,,,,,,,,,,,,-85.0202864826317,-32.48542600612043,52.53486047651128,GENROU_4,6,GENROU_1,1,0.9999183256235864,0.9999186760509692,8.167437641359854e-05,GENROU_3,3,GENROU_4,6,1.5004793764625315,2.00791010305565,GENROU_5,8,GENROU_2,2
3994,2,28.479,0.03,0.03,NEXT_STEP,1,0.04389158970739925,0.04684916191200923,0.9999498624312724,-1.8482361957384112,Fault_Interface,14,0.0,0.0,0.3,0.9999498624312724,-1.8482361957384112,,,,,,,,,,,,,,-85.0255558288288,-32.49071033325395,52.53484549557485,GENROU_4,6,GENROU_1,1,0.9999183388324879,0.9999186898071456,8.166116751207042e-05,GENROU_3,3,GENROU_4,6,1.500478480041768,2.007909073984112,GENROU_5,8,GENROU_2,2
3996,2,28.509,0.03,0.03,NEXT_STEP,0,0.04389084325252803,0.04684680158838959,0.9999485642410284,-1.8491581094423784,Fault_Interface,14,0.0,0.0,0.3,0.9999485642410284,-1.8491581094423784,,,,,,,,,,,,,,-85.07820758961742,-32.543511722102195,52.534695867515225,GENROU_4,6,GENROU_1,1,0.9999184681270795,0.9999188185333013,8.15318729204817e-05,GENROU_3,3,GENROU_4,6,1.5004663770966349,2.0078990063687536,GENROU_5,8,GENROU_2,2
3998,2,28.512,0.03,0.03,NEXT_STEP,1,0.04387705005516759,0.046830010949964126,0.9999565485712876,-1.8492466301002937,Fault_Interface,14,0.0,0.0,0.3,0.9999565485712876,-1.8492466301002937,,,,,,,,,,,,,,-85.08346770379715,-32.54878681226753,52.534680891529625,GENROU_4,6,GENROU_1,1,0.9999184813175602,0.9999188322636203,8.1518682439774e-05,GENROU_3,3,GENROU_4,6,1.5004654860516657,2.0078979845779354,GENROU_5,8,GENROU_2,2
4000,2,28.542,0.03,0.03,NEXT_STEP,0,0.043876305701064384,0.046827656563974314,0.9999552502061952,-1.8501669345789962,Fault_Interface,14,0.0,0.0,0.3,0.9999552502061952,-1.8501669345789962,,,,,,,,,,,,,,-85.1360272229659,-32.60149587728059,52.5345313456853,GENROU_4,6,GENROU_1,1,0.9999186104340861,0.9999189607472173,8.13895659138586e-05,GENROU_3,3,GENROU_4,6,1.5004534336088566,2.007888010891191,GENROU_5,8,GENROU_2,2
4002,2,28.545,0.03,0.03,NEXT_STEP,1,0.043862498957222044,0.04681087267565374,0.9999632344221705,-1.8502552897545497,Fault_Interface,14,0.0,0.0,0.3,0.9999632344221705,-1.8502552897545497,,,,,,,,,,,,,,-85.14127812243683,-32.60676174054422,52.53451638189261,GENROU_4,6,GENROU_1,1,0.999918623607231,0.9999189744542971,8.137639276895037e-05,GENROU_3,3,GENROU_4,6,1.5004525458388296,2.007887000927417,GENROU_5,8,GENROU_2,2
4004,2,28.575,0.03,0.03,NEXT_STEP,0,0.04386169607200619,0.04680842825539337,0.9999619808631316,-1.8511739712293058,Fault_Interface,14,0.0,0.0,0.3,0.9999619808631316,-1.8511739712293058,,,,,,,,,,,,,,-85.19374555246954,-32.65937857425743,52.534366978212105,GENROU_4,6,GENROU_1,1,0.9999187525728757,0.9999191027613218,8.124742712434241e-05,GENROU_3,3,GENROU_4,6,1.5004405295457888,2.0078770616783945,GENROU_5,8,GENROU_2,2
4006,2,28.578,0.03,0.03,NEXT_STEP,1,0.04384796099890543,0.046791713441787786,0.9999699302254235,-1.8512621845276873,Fault_Interface,14,0.0,0.0,0.3,0.9999699302254235,-1.8512621845276873,,,,,,,,,,,,,,-85.19898724994864,-32.664635219080374,52.53435203086827,GENROU_4,6,GENROU_1,1,0.9999187657321033,0.9999191164522861,8.123426789674593e-05,GENROU_3,3,GENROU_4,6,1.500439638390553,2.0078760449458217,GENROU_5,8,GENROU_2,2
4008,2,28.608,0.03,0.03,NEXT_STEP,0,0.04384722273453941,0.046789374781318636,0.9999686365851456,-1.8521792717326804,Fault_Interface,14,0.0,0.0,0.3,0.9999686365851456,-1.8521792717326804,,,,,,,,,,,,,,-85.25136272145906,-32.71715990857601,52.53420281288305,GENROU_4,6,GENROU_1,1,0.9999188945512795,0.9999192445680993,8.110544872053094e-05,GENROU_3,3,GENROU_4,6,1.5004276345410843,2.0078660208820085,GENROU_5,8,GENROU_2,2
4010,2,28.611,0.03,0.03,NEXT_STEP,1,0.04383349638023319,0.04677266589895603,0.9999765821100474,-1.8522673275003199,Fault_Interface,14,0.0,0.0,0.3,0.9999765821100474,-1.8522673275003199,,,,,,,,,,,,,,-85.25659523072683,-32.72240734380546,52.53418788692137,GENROU_4,6,GENROU_1,1,0.9999189076935175,0.9999192582322781,8.109230648245536e-05,GENROU_3,3,GENROU_4,6,1.5004267500751851,2.0078649937939788,GENROU_5,8,GENROU_2,2
4012,2,28.641,0.03,0.03,NEXT_STEP,0,0.04383275371839105,0.04677032311566385,0.9999752900510863,-1.8531828118889173,Fault_Interface,14,0.0,0.0,0.3,0.9999752900510863,-1.8531828118889173,,,,,,,,,,,,,,-85.3088788978523,-32.7748399866854,52.534038911166896,GENROU_4,6,GENROU_1,1,0.9999190363486938,0.9999193861076949,8.096365130616512e-05,GENROU_3,3,GENROU_4,6,1.5004148051011195,2.007854949109335,GENROU_5,8,GENROU_2,2
4014,2,28.644,0.03,0.03,NEXT_STEP,1,0.04381901551184084,0.04675362323614573,0.9999832343643641,-1.8532707032070899,Fault_Interface,14,0.0,0.0,0.3,0.9999832343643641,-1.8532707032070899,,,,,,,,,,,,,,-85.31410223603167,-32.78007822308676,52.53402401294491,GENROU_4,6,GENROU_1,1,0.9999190494752226,0.9999193997509664,8.095052477741227e-05,GENROU_3,3,GENROU_4,6,1.5004139258426188,2.0078539302054623,GENROU_5,8,GENROU_2,2
4016,2,28.674,0.03,0.03,NEXT_STEP,0,0.043818215365646784,0.04675119241227328,0.9999819859094282,-1.8541845708443312,Fault_Interface,14,0.0,0.0,0.3,0.9999819859094282,-1.8541845708443312,,,,,,,,,,,,,,-85.36629424223537,-32.83241891819005,52.53387532404532,GENROU_4,6,GENROU_1,1,0.9999191779951055,0.9999195274742777,8.082200489445412e-05,GENROU_3,3,GENROU_4,6,1.5004020246628487,2.007843944867462,GENROU_5,8,GENROU_2,2
4018,2,28.677,0.03,0.03,NEXT_STEP,1,0.04380454830724824,0.04673456086401971,0.9999898956604385,-1.854272320760747,Fault_Interface,14,0.0,0.0,0.3,0.9999898956604385,-1.854272320760747,,,,,,,,,,,,,,-85.37150842030164,-32.83764796481655,52.53386045548509,GENROU_4,6,GENROU_1,1,0.9999191911091782,0.9999195411039236,8.08088908218485e-05,GENROU_3,3,GENROU_4,6,1.5004011417198932,2.007842928870657,GENROU_5,8,GENROU_2,2
4020,2,28.707,0.03,0.03,NEXT_STEP,0,0.04380381264482453,0.04673223519008042,0.9999886069466095,-1.8551846000082428,Fault_Interface,14,0.0,0.0,0.3,0.9999886069466095,-1.8551846000082428,,,,,,,,,,,,,,-85.42360887814215,-32.889896805145,52.53371207299715,GENROU_4,6,GENROU_1,1,0.9999193194967063,0.9999196686625118,8.068050329368415e-05,GENROU_3,3,GENROU_4,6,1.5003892513569086,2.007832917697051,GENROU_5,8,GENROU_2,2
4022,2,28.71,0.03,0.03,NEXT_STEP,1,0.04379015421895493,0.046715609597255126,0.9999965128372938,-1.8552721929346907,Fault_Interface,14,0.0,0.0,0.3,0.9999965128372938,-1.8552721929346907,,,,,,,,,,,,,,-85.42881390798574,-32.89511667143687,52.533697236548875,GENROU_4,6,GENROU_1,1,0.9999193325951642,0.9999196822682413,8.066740483581025e-05,GENROU_3,3,GENROU_4,6,1.5003883753011957,2.0078318927651684,GENROU_5,8,GENROU_2,2
4024,2,28.74,0.03,0.03,NEXT_STEP,0,0.04378941416640032,0.04671327983961199,0.999995225489212,-1.856182874954711,Fault_Interface,14,0.0,0.0,0.3,0.999995225489212,-1.856182874954711,,,,,,,,,,,,,,-85.48082295170028,-32.94727376011608,52.53354919158419,GENROU_4,6,GENROU_1,1,0.9999194608319554,0.9999198096160475,8.053916804462435e-05,GENROU_3,3,GENROU_4,6,1.5003765443742356,2.007821870417144,GENROU_5,8,GENROU_2,2
4026,2,28.743,0.03,0.03,NEXT_STEP,1,0.043775743783088794,0.046696663043382984,1.0000031302426147,-1.856270303952872,Fault_Interface,14,0.0,0.0,0.3,1.0000031302426147,-1.856270303952872,,,,,,,,,,,,,,-85.48601884833246,-32.952484457347914,52.53353439098455,GENROU_4,6,GENROU_1,1,0.9999194739159876,0.9999198232039468,8.052608401243333e-05,GENROU_3,3,GENROU_4,6,1.5003756735188392,2.0078208540669684,GENROU_5,8,GENROU_2,2
4028,2,28.773,0.03,0.03,NEXT_STEP,0,0.04377494649988651,0.04669424542202927,1.000001886290532,-1.857179374653859,Fault_Interface,14,0.0,0.0,0.3,1.000001886290532,-1.857179374653859,,,,,,,,,,,,,,-85.53793659981268,-33.00454989772065,52.53338670209203,GENROU_4,6,GENROU_1,1,0.9999196020297566,0.9999199504306986,8.039797024339546e-05,GENROU_3,3,GENROU_4,6,1.5003638859901947,2.0078108972866704,GENROU_5,8,GENROU_2,2
4030,2,28.776,0.03,0.03,NEXT_STEP,1,0.04376134685085359,0.04667769674062237,1.0000097566180883,-1.8572666626515568,Fault_Interface,14,0.0,0.0,0.3,1.0000097566180883,-1.8572666626515568,,,,,,,,,,,,,,-85.54312337199421,-33.00975143532911,52.533371936665105,GENROU_4,6,GENROU_1,1,0.9999196151025169,0.9999199640081431,8.038489748307676e-05,GENROU_3,3,GENROU_4,6,1.5003630114382132,2.0078098847378567,GENROU_5,8,GENROU_2,2
4032,2,28.806,0.03,0.03,NEXT_STEP,0,0.04376061387652616,0.04667538407550117,1.000008472484505,-1.8581741500652555,Fault_Interface,14,0.0,0.0,0.3,1.000008472484505,-1.8581741500652555,,,,,,,,,,,,,,-85.59494992143203,-33.06172532344227,52.533224597989765,GENROU_4,6,GENROU_1,1,0.9999197430952947,0.9999200911019445,8.025690470525593e-05,GENROU_3,3,GENROU_4,6,1.5003512342408147,2.007799909515702,GENROU_5,8,GENROU_2,2
4034,2,28.809,0.03,0.03,NEXT_STEP,1,0.0437469873166039,0.04665882063044594,1.0000163519461602,-1.8582612712203057,Fault_Interface,14,0.0,0.0,0.3,1.0000163519461602,-1.8582612712203057,,,,,,,,,,,,,,-85.60012757871353,-33.06691771105085,52.53320986766268,GENROU_4,6,GENROU_1,1,0.9999197561543124,0.9999201046609725,8.024384568761089e-05,GENROU_3,3,GENROU_4,6,1.500350366416606,2.0077988885524327,GENROU_5,8,GENROU_2,2
4036,2,28.839,0.03,0.03,NEXT_STEP,0,0.043746190844621176,0.04665641022816699,1.000015112921185,-1.8591671508063488,Fault_Interface,14,0.0,0.0,0.3,1.000015112921185,-1.8591671508063488,,,,,,,,,,,,,,-85.65186301822831,-33.11880014316747,52.53306287506084,GENROU_4,6,GENROU_1,1,0.9999198840303092,0.9999202316359661,8.011596969081936e-05,GENROU_3,3,GENROU_4,6,1.5003386421142497,2.007788862809597,GENROU_5,8,GENROU_2,2
4038,2,28.842,0.03,0.03,NEXT_STEP,1,0.04373263658469867,0.04663991706991865,1.0000229569180783,-1.8592541316651623,Fault_Interface,14,0.0,0.0,0.3,1.0000229569180783,-1.8592541316651623,,,,,,,,,,,,,,-85.65703156918106,-33.123983390539564,52.533048178641494,GENROU_4,6,GENROU_1,1,0.9999198970788542,0.99992024518648,8.010292114579709e-05,GENROU_3,3,GENROU_4,6,1.5003377725491065,2.00778784090795,GENROU_5,8,GENROU_2,2
4040,2,28.872,0.03,0.03,NEXT_STEP,0,0.043731905549871754,0.04663761334742444,1.0000216766679784,-1.8601584313782686,Fault_Interface,14,0.0,0.0,0.3,1.0000216766679784,-1.8601584313782686,,,,,,,,,,,,,,-85.70867598214126,-33.17577446390113,52.53290151824013,GENROU_4,6,GENROU_1,1,0.9999200248409719,0.9999203720461702,7.99751590281339e-05,GENROU_3,3,GENROU_4,6,1.5003260664609626,2.007777814218672,GENROU_5,8,GENROU_2,2
4042,2,28.875,0.03,0.03,NEXT_STEP,1,0.043718359195729965,0.04662112539882041,1.000029517140255,-1.8602452558771514,Fault_Interface,14,0.0,0.0,0.3,1.000029517140255,-1.8602452558771514,,,,,,,,,,,,,,-85.71383543513579,-33.18094858060589,52.5328868545299,GENROU_4,6,GENROU_1,1,0.9999200378755925,0.9999203855774553,7.996212440752881e-05,GENROU_3,3,GENROU_4,6,1.500325203429401,2.00777679328689,GENROU_5,8,GENROU_2,2
4044,2,28.905,0.03,0.03,NEXT_STEP,0,0.04371762395819927,0.0466188173592969,1.0000282380438685,-1.86114796648425,Fault_Interface,14,0.0,0.0,0.3,1.0000282380438685,-1.86114796648425,,,,,,,,,,,,,,-85.76538892196287,-33.23264839788235,52.532740524080516,GENROU_4,6,GENROU_1,1,0.9999201655027132,0.9999205122715756,7.983449728676817e-05,GENROU_3,3,GENROU_4,6,1.5003135545230264,2.007766815157181,GENROU_5,8,GENROU_2,2
4046,2,28.908,0.03,0.03,NEXT_STEP,1,0.04370406553987679,0.04660233797813697,1.0000360774675308,-1.861234627814341,Fault_Interface,14,0.0,0.0,0.3,1.0000360774675308,-1.861234627814341,,,,,,,,,,,,,,-85.77053928878716,-33.23781339494345,52.53272589384371,GENROU_4,6,GENROU_1,1,0.9999201785243762,0.9999205257894029,7.982147562379804e-05,GENROU_3,3,GENROU_4,6,1.5003126968103533,2.0077658041114432,GENROU_5,8,GENROU_2,2
4048,2,28.938,0.03,0.03,NEXT_STEP,0,0.04370327300455472,0.046599942251685615,1.0000348416772569,-1.8621357347716119,Fault_Interface,14,0.0,0.0,0.3,1.0000348416772569,-1.8621357347716119,,,,,,,,,,,,,,-85.822001940284,-33.28942205536574,52.532579884918256,GENROU_4,6,GENROU_1,1,0.9999203060421933,0.9999206524042001,7.969395780671462e-05,GENROU_3,3,GENROU_4,6,1.5003010911263008,2.0077558986328556,GENROU_5,8,GENROU_2,2
4050,2,28.941,0.03,0.03,NEXT_STEP,1,0.04368978534397157,0.0465835308289074,1.000042646735394,-1.8622222558670145,Fault_Interface,14,0.0,0.0,0.3,1.000042646735394,-1.8622222558670145,,,,,,,,,,,,,,-85.82714322672543,-33.2945779416234,52.532565285102024,GENROU_4,6,GENROU_1,1,0.9999203190538556,0.999920665915509,7.968094614441146e-05,GENROU_3,3,GENROU_4,6,1.5003002296085937,2.007754891399811,GENROU_5,8,GENROU_2,2
4052,2,28.971,0.03,0.03,NEXT_STEP,0,0.043689056530251076,0.04658123942911481,1.0000413711766436,-1.8631217867998688,Fault_Interface,14,0.0,0.0,0.3,1.0000413711766436,-1.8631217867998688,,,,,,,,,,,,,,-85.8785151047688,-33.34609553391672,52.53241957085208,GENROU_4,6,GENROU_1,1,0.9999204464626602,0.999920792434753,7.955353733979376e-05,GENROU_3,3,GENROU_4,6,1.5002886329644922,2.007744969406596,GENROU_5,8,GENROU_2,2
